Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
io.microraft.impl.log.SnapshotChunkCollector,buildSnapshotEntry,2 -> 81,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,36,14,22,60,2.0,2.0,6.0,6.0,7.0,6.0,2.0,2.0,7,"microraft/src/main/java/io/microraft/impl/log/SnapshotChunkCollector.java: [Extract Class(5), Move Method(1), Move Attribute(1)]"
io.microraft.impl.SnapshotTest,when_slowFollowerReceivesAppendRequestThatDoesNotFitIntoItsRaftLog_then_itTruncatesAppendRequestEntries,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,10.0,10.0,38.0,37.0,22.0,23.0,5.0,5.0,22,"microraft/src/test/java/io/microraft/impl/SnapshotTest.java: [Change Variable Type(32), Change Thrown Exception Type(22), Rename Variable(20), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.TerminateRaftGroupTest,when_terminateOpIsCommitted_then_raftNodeIsTerminated,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,29.0,28.0,16.0,16.0,3.0,3.0,16,"microraft/src/test/java/io/microraft/impl/TerminateRaftGroupTest.java: [Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl$RaftNodeBuilderImpl,setConfig,2 -> 40,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 2987a2d8e875dc6ecf076434af2b0c78d938baf0,0,0,0,120,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.LeadershipTransferTest,when_leaderTransfersLeadershipToItself_then_leadershipTransferSucceeds,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,3.0,3.0,6.0,5.0,5.0,5.0,1.0,1.0,5,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_disruptiveFollowerStartsElection_then_itCannotTakeOverLeadershipFromLegitimateLeader,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,9.0,9.0,24.0,23.0,16.0,16.0,1.0,1.0,16,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,demoteToFollowerIfMajorityHeartbeatTimeoutElapsed,2 -> 56,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 9fd7e935a9fef5f5642c8a075daa623e55fc3fa1,0,0,0,17,4.0,4.0,14.0,14.0,11.0,9.0,3.0,3.0,11,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.SnapshotTest,when_commitLogAdvances_then_snapshotIsTaken,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,10.0,9.0,22.0,21.0,20.0,19.0,4.0,4.0,20,"microraft/src/test/java/io/microraft/impl/SnapshotTest.java: [Change Variable Type(32), Change Thrown Exception Type(22), Rename Variable(20), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,testReplicateEntriesSequentially,35 -> 81,fa028e3ecbeda596a4ab928d0c662b65e30a78f2 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,8.0,8.0,25.0,24.0,18.0,18.0,4.0,4.0,19,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,testSingleCommitEntry,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,6.0,21.0,18.0,16.0,16.0,2.0,2.0,16,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,destroy,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,2.0,2.0,10.0,9.0,3.0,4.0,4.0,3.0,3,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftNodeImpl$HeartbeatTask,resetLeaderAndTriggerPreVote,2 -> 55,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> ef2790fdc993517ccd2b006643f94f8a8fcf9b79,0,0,0,29,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.MembershipChangeTest,when_followerAppendsMultipleMembershipChangesAtOnce_then_itCommitsThemCorrectly,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,15.0,15.0,61.0,60.0,31.0,32.0,9.0,9.0,31,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,splitMembers,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,3.0,2.0,7.0,3.0,2.0,2.0,2.0,1.0,2,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftNodeImpl$RaftNodeBuilderImpl,setModelFactory,2 -> 40,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 2987a2d8e875dc6ecf076434af2b0c78d938baf0,0,0,0,120,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.RaftNodeImpl,sendAppendEntriesRequest,9 -> 55,ced1cfe078be8d28c980fea2dc767a98c4ab5080 -> ef2790fdc993517ccd2b006643f94f8a8fcf9b79,0,0,0,29,15.0,14.0,63.0,63.0,62.0,61.0,18.0,18.0,60,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.RaftNodeImpl,canReplicateNewOperation,54 -> 78,3973c1acd15c366fd6eb177576ee378e172f4997 -> 2d0988d4249af4c41f7fa4af89071fb2c466eee0,0,0,0,60,8.0,7.0,20.0,17.0,13.0,12.0,7.0,6.0,14,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Add Parameter(18), Extract Method(13), Rename Attribute(6), Remove Parameter(6), Rename Method(4), Change Parameter Type(4), Rename Parameter(4), Change Attribute Type(4), Change Return Type(4), Remove Method Annotation(3), Change Method Access Modifier(2)]"
io.microraft.impl.MembershipChangeTest,when_leaderLeaves_then_itCannotVoteForCommitOfMemberChange,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,9.0,9.0,11.0,10.0,16.0,16.0,1.0,1.0,16,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.MembershipChangeTest,when_newRaftNodeJoins_then_itAppendsMissingEntries,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,10.0,9.0,36.0,34.0,32.0,31.0,2.0,2.0,32,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_newCommitIsDoneWhileThereAreMultipleQueries_then_allQueriesRunAfterCommit,35 -> 81,fa028e3ecbeda596a4ab928d0c662b65e30a78f2 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,7.0,7.0,20.0,20.0,17.0,16.0,1.0,1.0,17,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Extract Method(48), Change Variable Type(28), Rename Variable(8)]"
io.microraft.impl.LocalQueryTest,when_queryFromLeader_withoutAnyCommit_thenReturnDefaultValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,8.0,7.0,10.0,10.0,1.0,1.0,10,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,applyRestoredRaftGroupOps,54 -> 81,3973c1acd15c366fd6eb177576ee378e172f4997 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,9.0,8.0,27.0,27.0,10.0,11.0,7.0,7.0,10,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Add Parameter(18), Extract Method(13), Rename Attribute(6), Remove Parameter(6), Rename Method(4), Change Parameter Type(4), Rename Parameter(4), Change Attribute Type(4), Change Return Type(4), Remove Method Annotation(3), Change Method Access Modifier(2)]"
io.microraft.impl.SnapshotTest,when_leaderMissesInstallSnapshotResponses_then_followerInstallsSnapshotsViaOtherFollowers,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,13.0,12.0,34.0,32.0,28.0,27.0,4.0,4.0,28,"microraft/src/test/java/io/microraft/impl/SnapshotTest.java: [Change Variable Type(32), Change Thrown Exception Type(22), Rename Variable(20), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,applyRestoredRaftGroupOps,2 -> 54,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 3973c1acd15c366fd6eb177576ee378e172f4997,0,0,0,51,10.0,9.0,30.0,27.0,10.0,10.0,8.0,7.0,10,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.MembershipChangeTest,when_leaderLeaves_then_followersElectNewLeader,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,23.0,22.0,19.0,19.0,3.0,3.0,19,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromSplitLeaderWithAnyLocal_thenReadStaleValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,31.0,30.0,21.0,21.0,2.0,2.0,21,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromSplitLeader_thenEventuallyReadLatestValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,32.0,31.0,22.0,22.0,2.0,2.0,22,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.MembershipChangeTest,when_leaderIsSteppingDown_then_itDoesNotAcceptNewAppends,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,9.0,10.0,19.0,18.0,15.0,18.0,2.0,2.0,15,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderTerminatesInMinority_then_clusterRemainsAvailable,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,19.0,18.0,17.0,17.0,2.0,2.0,17,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_followerTerminatesInMinority_then_clusterRemainsAvailable,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,15.0,8.0,11.0,11.0,3.0,1.0,11,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,dropMessagesToAll,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.MembershipChangeTest,when_leaderLeaves_then_itIsRemovedFromTheGroupMembers,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,16.0,14.0,17.0,17.0,2.0,2.0,17,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.SnapshotTest,when_followersLastAppendIsMembershipChange_then_itUpdatesRaftNodeStateWithInstalledSnapshot,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,16.0,16.0,49.0,48.0,30.0,31.0,8.0,8.0,30,"microraft/src/test/java/io/microraft/impl/SnapshotTest.java: [Change Variable Type(32), Change Thrown Exception Type(22), Rename Variable(20), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,sendAppendEntriesRequest,5 -> 7,0a7acc11cc9bdb8f22fae5d60ad7788a60c051ba -> c636857fb9cd1e69040ad32c2faffa75b56454e3,0,0,0,15,15.0,15.0,63.0,62.0,62.0,60.0,18.0,18.0,60,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.RaftTest,when_followerSlowsDown_then_itCatchesLeaderEventually,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,10.0,9.0,28.0,27.0,23.0,22.0,4.0,4.0,23,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl$RaftNodeBuilderImpl,setLocalEndpoint,2 -> 40,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 2987a2d8e875dc6ecf076434af2b0c78d938baf0,0,0,0,120,4.0,4.0,8.0,7.0,1.0,1.0,2.0,2.0,1,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.LeadershipTransferTest,when_leadershipTransferTriggeredDuringNoOperationCommitted_then_leadershipTransferSucceeds,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,4.0,4.0,13.0,12.0,12.0,12.0,1.0,1.0,12,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.handler.AppendEntriesSuccessResponseHandler,updateFollowerIndices,2 -> 4,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fbf5ed462fffe96bf67bb37057d47a5864152403,0,0,0,25,8.0,8.0,32.0,27.0,15.0,16.0,7.0,7.0,15,"microraft/src/main/java/io/microraft/impl/handler/AppendEntriesSuccessResponseHandler.java: [Add Parameter(6), Remove Parameter(2), Move Package(1), Move Class(1), Extract Superclass(1), Move Method(1)]"
io.microraft.impl.SnapshotTest,when_leaderMissesInstallSnapshotResponse_then_itAdvancesMatchIndexWithNextInstallSnapshotResponse,2 -> 4,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fbf5ed462fffe96bf67bb37057d47a5864152403,0,0,0,25,13.0,13.0,43.0,43.0,26.0,25.0,6.0,6.0,26,"microraft/src/test/java/io/microraft/impl/SnapshotTest.java: [Change Variable Type(32), Change Thrown Exception Type(22), Rename Variable(20), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,query,2 -> 26,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 2bb70f32a7a8535b1bcd71ea18c8f87687edc108,0,0,0,77,8.0,7.0,4.0,9.0,1.0,2.0,1.0,2.0,1,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.LeadershipTransferTest,when_leaderTransfersLeadershipToNonGroupMemberEndpoint_then_leadershipTransferFails,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,12.0,11.0,7.0,7.0,2.0,2.0,7,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_multipleQueriesAreIssuedBeforeHeartbeatAcksReceived_then_allQueriesExecutedAtOnce,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,20.0,19.0,18.0,18.0,1.0,1.0,18,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Change Variable Type(26), Extract Variable(12), Rename Variable(4), Remove Variable Modifier(2), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_multipleQueriesAreIssuedBeforeHeartbeatAcksReceived_then_allQueriesExecutedAtOnce,35 -> 81,fa028e3ecbeda596a4ab928d0c662b65e30a78f2 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,8.0,8.0,19.0,19.0,18.0,17.0,1.0,1.0,18,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Extract Method(48), Change Variable Type(28), Rename Variable(8)]"
io.microraft.impl.TerminateRaftGroupTest,when_terminateOpIsAppended_then_statusIsTerminating,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,13.0,12.0,10.0,10.0,1.0,1.0,10,"microraft/src/test/java/io/microraft/impl/TerminateRaftGroupTest.java: [Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromLeaderWithCommitIndex_withoutAnyCommit_thenFail,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,6.0,6.0,12.0,11.0,9.0,9.0,2.0,2.0,9,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,transferLeadership,7 -> 55,c636857fb9cd1e69040ad32c2faffa75b56454e3 -> ef2790fdc993517ccd2b006643f94f8a8fcf9b79,0,0,0,29,13.0,14.0,36.0,36.0,33.0,32.0,6.0,6.0,33,microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Extract Method(13)]
