Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
io.scalecube.services.gateway.http.HttpGateway,class,4708 -> 4710,17f52137bc4428c0aea2cac124bed954083f66ae -> a3c68d7d3b3141c88808ebe237272142bce31ff7,0,0,0,67,14.0,13.0,1.0,1.0,0.0,0.0,103.0,104.0,0.0,0.0,32.0,26.0,13.0,14.0,address[ address():1 ] stop[ add():2 defer():1 shutdownBossGroup():1 dispose():1 onDispose():1 when():1 ] start[ info():2 defer():1 address():1 prepareLoopResources():1 bindNow():1 port():1 name():1 create():1 handle():1 prepareHttpServer():1 just():1 ] ,"services-gateway/src/main/java/io/scalecube/services/gateway/http/HttpGateway.java: [Extract Class(5), Add Attribute Modifier(4), Rename Variable(4), Change Method Access Modifier(3), Move Method(3), Remove Method Modifier(2), Change Parameter Type(2), Change Attribute Access Modifier(1), Move Attribute(1)] services-gateway/src/test/java/io/scalecube/services/gateway/http/HttpGatewayTest.java: [Add Method Annotation(14), Move And Rename Method(6), Move Method(3), Rename Attribute(2), Add Attribute Modifier(1), Move Attribute(1), Remove Parameter(1), Remove Method Annotation(1), Change Method Access Modifier(1), Remove Method Modifier(1), Add Method Modifier(1)]"
io.scalecube.services.gateway.clientsdk.ClientMessage,class,3610 -> 3615,8ef78b059b81c9b8116cc9d9b1b76a1e8b534a9b -> 603dcb9567bdb6a178ca0758aefb6e62af4bff1d,0,0,0,5,4.0,4.0,1.0,1.0,29.0,16.0,104.0,100.0,0.0,0.0,12.0,10.0,21.0,19.0,headers[  ] hasHeader[ containsKey():1 ] rateLimit[ valueOf():1 get():1 ] data[  ] dataToString[ readableBytes():1 length():1 ] qualifier[ get():1 ] hasData[ isInstance():1 hasData():1 isPrimitive():1 ] builder[  ] header[ get():1 ] from[  ] toString[ dataToString():1 ] ClientMessage[ unmodifiableMap():1 ] ,"services-gateway-clientsdk/src/main/java/io/scalecube/services/gateway/clientsdk/ClientMessage.java: [Localize Parameter(2), Remove Method Modifier(1), Move Method(1)]"
io.scalecube.gateway.clientsdk.websocket.WebsocketClientTransport,class,3076 -> 3146,dbc11f35f7e0c4d150b3568f78ae8eab37ee8522 -> 4488ad0b42690af411bf9b0df9cd1bb48d88b539,21,4,17,3,15.0,15.0,1.0,1.0,16.0,8.0,74.0,69.0,0.0,0.0,44.0,43.0,11.0,10.0,requestResponse[  ] getOrConnect0[ flatMap():1 warn():1 receiveWebsocket():1 then():1 getAndSet():1 ws():1 just():1 doOnError():1 ] requestStream[  ] WebsocketClientTransport[ createUnresolved():1 port():1 loopResources():1 host():1 create():1 compression():1 disablePool():1 connectAddress():1 ] close[ flatMap():1 defer():1 get():1 empty():1 ] getOrConnect[ updateAndGet():1 ] ,"src/main/java/io/scalecube/gateway/clientsdk/websocket/WebsocketClientTransport.java: [Inline Variable(10), Change Variable Type(8), Rename Variable(8), Change Return Type(4), Add Parameter(4), Move Method(2), Change Method Access Modifier(1)]"
io.scalecube.gateway.websocket.WebsocketSession,class,2527 -> 2853,3e23af933fd463fc74d5555d60cdade83b995a04 -> 0d077c2aa4a6acfd7b8d7dd79f95492967fdf71e,9,3,6,3,17.0,15.0,1.0,1.0,52.0,52.0,108.0,105.0,0.0,0.0,44.0,45.0,26.0,26.0,receive[ log():1 aggregateFrames():1 receiveFrames():1 map():1 ] onClose[ onClose():1 context():1 ] clearSubscriptions[ size():1 forEach():1 isEmpty():1 clear():1 dispose():1 info():1 ] containsSid[ containsKey():1 ] dispose[ debug():1 dispose():1 remove():1 ] toString[ append():7 toString():1 ] id[  ] contentType[  ] send[ sendObject():1 log():1 from():1 then():1 map():1 ] close[ sendObject():1 log():1 then():1 ] WebsocketSession[ onClose():1 identityHashCode():1 requestHeaders():1 ofNullable():1 toHexString():1 get():1 options():1 context():1 orElse():1 ] register[ debug():1 putIfAbsent():1 ] ,src/main/java/io/scalecube/gateway/websocket/WebsocketSession.java: [Extract Method(8)]
io.scalecube.services.examples.services.Service1Impl,class,4032 -> 4034,9b5661303d6d4aa9142ae2d2f1dae11e177a74cf -> 69d450531fecc877c00c94cc72adc93620909428,0,0,0,1,6.0,6.0,1.0,1.0,6.0,6.0,29.0,27.0,0.0,0.0,20.0,20.0,8.0,8.0,remoteCallThenManyDelay[ log():4 parallel():3 onRequest():2 oneDelay():2 publishOn():2 flatMapMany():1 subscribeOn():1 create():1 then():1 ] onRequest[ currentTimeMillis():2 requestedFromDownstream():2 next():1 isCancelled():1 toResponse():1 parkNanos():1 ] toResponse[ ofInstant():1 systemDefault():1 currentThread():1 getName():1 ofEpochMilli():1 ] manyDelay[ onRequest():2 subscribeOn():1 log():1 parallel():1 create():1 ] ,"services-examples-parent/services-examples/src/main/java/io/scalecube/services/examples/services/Service1Impl.java: [Move Class(1), Change Class Access Modifier(1), Remove Class Modifier(1), Remove Method Modifier(1), Move Method(1)]"
io.scalecube.services.Microservices$CompositeServiceDiscovery,innerclass,4455 -> 4465,d575b4cecb495265f1365869dd0287188671daa7 -> b929b8310b057c0e0ae8e85e0395863e4cd79cbc,91,53,38,5,19.0,18.0,1.0,1.0,16.0,0.0,62.0,61.0,0.0,0.0,59.0,68.0,12.0,12.0,startListen[ id():3 info():2 doOnSuccess():1 subscriberContext():1 of():1 start():1 doOnSubscribe():1 toString():1 deferWithContext():1 error():1 doOnError():1 ] addOperator[ add():1 ] createInstance[ apply():1 createServiceDiscovery():1 discoveryFactory():1 newSingle():1 serviceEndpoint():1 id():1 just():1 put():1 ] start0[ doOnNext():2 get():2 add():1 doOnSuccess():1 onDiscoveryEvent():1 subscribe():1 build():1 start():1 publishOn():1 id():1 listen():1 put():1 ] onDiscoveryEvent[ serviceEndpoint():2 isEndpointLeaving():1 registerService():1 isEndpointAdded():1 unregisterService():1 id():1 isEndpointRemoved():1 ] start[ info():2 getKey():1 doOnSuccess():1 start0():1 entrySet():1 subscriberContext():1 then():1 fromIterable():1 deferWithContext():1 error():1 put():1 flatMap():1 getValue():1 discovery():1 builder():1 doOnSubscribe():1 toString():1 id():1 doOnError():1 ] listen[ onBackpressureBuffer():1 ] shutdown[ dispose():2 defer():1 fromRunnable():1 stream():1 values():1 whenDelayError():1 then():1 toList():1 collect():1 map():1 ] ,"services/src/main/java/io/scalecube/services/Microservices.java: [Change Return Type(4), Move Method(3), Change Class Access Modifier(2), Rename Attribute(2), Change Attribute Type(2), Remove Attribute Modifier(2), Move Attribute(2), Remove Method Annotation(1)]"
io.scalecube.services.codecs.api.ServiceMessageCodec,interface,167 -> 220,04558790f319494ade09534d412e3cdefc61d7d9 -> 4070bb003d753f87c4d536606e94dc8156e28904,0,0,0,10,2.0,2.0,1.0,1.0,10.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,encodeMessage[  ] decodeMessage[  ] ,services-api/src/main/java/io/scalecube/services/codecs/api/ServiceMessageCodec.java: [Move Method(3)]
io.scalecube.services.ServiceCallTest,class,663 -> 686,ec4f91b77a2c39b69ba4cf59e9ce11eba2f54138 -> 5bcc7572f1f6f210f21647901bd7895e996d9df0,0,0,0,2,17.0,15.0,2.0,2.0,40.0,58.0,219.0,210.0,0.0,0.0,50.0,53.0,29.0,29.0,test_remote_async_greeting_return_Message[ data():4 assertTrue():3 println():2 equals():2 get():2 shutdown():2 cluster():1 incrementAndGet():1 address():1 seeds():1 invoke():1 assertThat():1 whenComplete():1 instanceOf():1 call():1 responseTypeOf():1 build():1 port():1 getResult():1 serviceProvider():1 builder():1 await():1 countDown():1 ] test_dispatcher_remote_greeting_request_completes_before_timeout[ assertTrue():4 println():3 getResult():2 get():2 countDown():2 shutdown():2 cluster():1 ofSeconds():1 address():1 data():1 seeds():1 invoke():1 services():1 timeout():1 whenComplete():1 call():1 responseTypeOf():1 build():1 equals():1 builder():1 await():1 toString():1 getCount():1 gateway():1 ] test_local_greeting_request_timeout_expires[ get():2 call():1 ofSeconds():1 responseTypeOf():1 serviceProvider():1 invoke():1 getCause():1 timeout():1 shutdown():1 ] test_dispatcher_local_greeting_request_completes_before_timeout[ assertTrue():4 println():3 getResult():2 countDown():2 ofSeconds():1 data():1 invoke():1 services():1 timeout():1 whenComplete():1 call():1 responseTypeOf():1 build():1 equals():1 get():1 builder():1 await():1 toString():1 getCount():1 shutdown():1 ] test_round_robin_selection_logic[ get():8 assertTrue():4 shutdown():3 cluster():2 incrementAndGet():2 data():2 invoke():2 println():2 responseTypeOf():2 builder():2 address():2 seeds():2 services():2 build():2 port():2 sender():2 allOf():1 await():1 countDown():1 getCount():1 set():1 whenComplete():1 call():1 equals():1 gateway():1 ] test_async_greeting_return_string_service_not_found_error_case[ assertTrue():2 get():2 shutdown():2 call():1 provider():1 equals():1 qualifier():1 await():1 getMessage():1 invoke():1 countDown():1 gateway():1 ] test_remote_void_greeting[ get():3 qualifier():2 shutdown():2 cluster():1 address():1 data():1 seeds():1 invoke():1 assertEquals():1 services():1 call():1 responseTypeOf():1 assertNull():1 build():1 assertNotNull():1 builder():1 gateway():1 ] test_remote_async_greeting_return_string[ get():3 assertEquals():2 qualifier():2 shutdown():2 cluster():1 incrementAndGet():1 address():1 data():1 seeds():1 invoke():1 call():1 responseTypeOf():1 build():1 port():1 assertNotNull():1 serviceProvider():1 builder():1 ] test_local_async_greeting_return_GreetingResponse[ get():2 qualifier():2 assertEquals():2 call():1 responseTypeOf():1 data():1 assertNotNull():1 getResult():1 serviceProvider():1 invoke():1 shutdown():1 ] provider[ cluster():1 address():1 incrementAndGet():1 build():1 port():1 seeds():1 builder():1 ] test_remote_async_greeting_no_params[ get():3 data():2 qualifier():2 shutdown():2 cluster():1 incrementAndGet():1 address():1 seeds():1 getMessage():1 invoke():1 assertEquals():1 assertThat():1 whenComplete():1 instanceOf():1 call():1 fail():1 responseTypeOf():1 build():1 port():1 assertTrue():1 equals():1 getResult():1 serviceProvider():1 builder():1 ] serviceProvider[ incrementAndGet():1 build():1 port():1 builder():1 services():1 ] await[ await():1 ] test_local_void_greeting[ get():2 qualifier():2 call():1 sleep():1 responseTypeOf():1 assertNull():1 data():1 assertNotNull():1 serviceProvider():1 invoke():1 assertEquals():1 shutdown():1 ] test_service_tags[ get():12 build():5 incrementAndGet():4 println():4 cluster():3 builder():3 shutdown():3 data():2 router():2 assertTrue():2 tag():2 add():2 address():2 seeds():2 services():2 port():2 service():2 request():1 invoke():1 sleep():1 members():1 await():1 countDown():1 whenComplete():1 call():1 toString():1 gateway():1 startsWith():1 ] test_remote_async_greeting_return_GreetingResponse[ get():3 assertEquals():2 qualifier():2 shutdown():2 cluster():1 incrementAndGet():1 address():1 data():1 seeds():1 invoke():1 call():1 responseTypeOf():1 build():1 port():1 assertNotNull():1 getResult():1 serviceProvider():1 builder():1 ] test_local_async_no_params[ router():2 get():2 qualifier():2 call():1 fail():1 responseTypeOf():1 serviceProvider():1 getMessage():1 invoke():1 assertEquals():1 whenComplete():1 shutdown():1 ] test_local_async_greeting_return_Message[ data():2 println():2 ofSeconds():1 invoke():1 timeout():1 whenComplete():1 call():1 sleep():1 responseTypeOf():1 assertTrue():1 equals():1 get():1 serviceProvider():1 countDown():1 shutdown():1 ] gateway[ incrementAndGet():1 build():1 port():1 builder():1 ] test_remote_greeting_request_timeout_expires[ get():3 shutdown():2 cluster():1 ofSeconds():1 incrementAndGet():1 address():1 seeds():1 getMessage():1 invoke():1 assertEquals():1 getCause():1 timeout():1 call():1 responseTypeOf():1 build():1 port():1 serviceProvider():1 builder():1 ] ,"services/src/test/java/io/scalecube/services/ServiceCallTest.java: [Extract Method(6), Parameterize Variable(4)]"
io.scalecube.services.transport.rsocket.RSocketServiceTransport,class,4022 -> 4023,ade98d9aa3d7dc55d687c3bc213cc049037a041e -> e3f7d9d7981416070c749907e0e64cf1330af911,0,0,0,1,18.0,11.0,1.0,1.0,23.0,0.0,48.0,20.0,0.0,0.0,18.0,5.0,13.0,4.0,getServerTransport[  ] getMessageCodec[ contentType():1 put():1 ] getClientTransport[  ] ,"services-transport-rsocket/src/main/java/io/scalecube/services/transport/rsocket/RSocketServiceTransport.java: [Extract Class(5), Move Method(4), Remove Parameter(3)]"
io.scalecube.services.discovery.ScalecubeServiceDiscoveryTest,class,4293 -> 4294,c31b3ede90ce591383076d530e61eb2d2c467723 -> cabf35d4a722eb1f2fc6eb66b3ef46cc34d0f9b0,0,0,0,1,17.0,14.0,2.0,2.0,24.0,17.0,137.0,122.0,0.0,0.0,60.0,39.0,14.0,12.0,startServiceGroupDiscovery[ newServiceGroupEndpoint():1 build():1 builder():1 start():1 seedMembers():1 toAddress():1 ] startSeed[ address():1 start():1 block():1 newServiceEndpoint():1 ] testGroupIsRegistered[ flatMapMany():3 startServiceGroupDiscovery():3 expectNextMatches():3 isRegistered():3 groupSize():3 thenCancel():1 toHexString():1 startSeed():1 getDisplayName():1 hashCode():1 merge():1 verify():1 create():1 ] toAddress[ port():1 host():1 create():1 ] testSingleNodeGroupIsStillGroup[ flatMapMany():2 then():2 expectNextMatches():2 create():2 groupSize():2 thenCancel():1 doOnSuccess():1 toHexString():1 startServiceGroupDiscovery():1 subscribe():1 startSeed():1 flatMap():1 startServiceDiscovery():1 getDisplayName():1 hashCode():1 merge():1 verify():1 isRegistered():1 isUnregistered():1 ] newServiceGroupEndpoint[ build():1 builder():1 serviceGroup():1 toString():1 randomUUID():1 id():1 ] testGroupSizeDefinition[ flatMapMany():3 startServiceGroupDiscovery():3 doOnSuccess():2 then():2 expectNoEvent():2 create():2 thenCancel():1 expectSubscription():1 toHexString():1 subscribe():1 startSeed():1 flatMap():1 getDisplayName():1 hashCode():1 merge():1 verify():1 ] startServiceDiscovery[ build():1 builder():1 start():1 seedMembers():1 newServiceEndpoint():1 toAddress():1 ] testRegisterMoreThanDeclaredInTheGroup[ groupSize():8 expectNextMatches():4 isRegistered():4 flatMapMany():3 startServiceGroupDiscovery():3 thenCancel():1 toHexString():1 startSeed():1 getDisplayName():1 hashCode():1 merge():1 verify():1 create():1 ] setUp[ setDefaultTimeout():1 ] newServiceEndpoint[ build():1 builder():1 toString():1 randomUUID():1 id():1 ] testLastOneInTheGroupStillReceiveEvents[ expectNextMatches():4 groupSize():4 flatMapMany():3 startServiceGroupDiscovery():3 isRegistered():3 doOnSuccess():2 then():2 create():2 thenCancel():1 toHexString():1 subscribe():1 startSeed():1 flatMap():1 getDisplayName():1 hashCode():1 merge():1 verify():1 isUnregistered():1 ] testGroupEventsOnBehalfOfNonGroupMember[ expectNextMatches():4 groupSize():4 flatMapMany():3 create():3 isRegistered():3 thenCancel():2 doOnSuccess():2 startServiceGroupDiscovery():2 then():2 verify():2 toHexString():1 subscribe():1 startSeed():1 flatMap():1 startServiceDiscovery():1 getDisplayName():1 hashCode():1 merge():1 isUnregistered():1 ] ,"services-discovery/src/test/java/io/scalecube/services/discovery/ScalecubeServiceDiscoveryTest.java: [Extract Method(7), Extract Variable(5), Rename Attribute(2)]"
io.scalecube.gateway.websocket.WebSocketSession,class,423 -> 666,897108709eab7329a74ee94cfe6ef00592b05967 -> e722b25b4b5f216ad5b982f6d5cd228b6844d3e9,70,13,57,7,13.0,9.0,1.0,1.0,30.0,0.0,77.0,42.0,0.0,0.0,32.0,20.0,14.0,8.0,headers[  ] receive[ data():1 build():1 dataFormat():1 qualifier():1 builder():1 retain():1 aggregateFrames():1 receiveFrames():1 map():1 content():1 ] auth[ ofNullable():1 ] toString[  ] id[  ] uri[  ] contentType[  ] send[ map():2 sendObject():1 data():1 options():1 from():1 then():1 ] close[ sendObject():1 options():1 then():1 ] remoteAddress[  ] WebSocketSession[ get():3 identityHashCode():1 requestHeaders():1 names():1 ofNullable():1 toHexString():1 forEach():1 uri():1 orElse():1 remoteAddress():1 put():1 unmodifiableMap():1 ] ,"src/main/java/io/scalecube/gateway/websocket/WebSocketSession.java: [Extract Class(3), Move Attribute(1)]"
io.scalecube.services.ServiceCall$Call,innerclass,426 -> 429,c4f9bbbe56160e40be994f344807939a2f04cd00 -> 598102aac6f61d559d63d2d020226c8db153cd35,450,237,213,13,26.0,8.0,1.0,1.0,98.0,8.0,140.0,27.0,0.0,0.0,61.0,1.0,34.0,5.0,initServiceCalls[ getValue():2 responseTypeOf():1 entrySet():1 forEach():1 putIfAbsent():1 serviceMethods():1 parameterizedReturnType():1 ] router[  ] responseTypeOf[  ] noReachableMemberException[ qualifier():2 error():1 ] invoke[ getName():3 invoke():3 serviceRequest():3 mark():3 validate():3 checkMethodExists():1 dec():1 qualifierOf():1 noReachableMemberException():1 withTimeout():1 getAction():1 counter():1 completeExceptionally():1 whenComplete():1 orElseThrow():1 route():1 stop():1 requireNonNull():1 time():1 complete():1 inc():1 ] metrics[ timer():1 getName():1 ] api[ initServiceCalls():1 newProxy():1 ] objectToStringEqualsHashCode[ equals():4 hashCode():1 toString():1 ] timeout[  ] listen[ route():1 methodExists():1 qualifierOf():1 noReachableMemberException():1 serviceRequest():1 requireNonNull():1 checkArgument():1 getAction():1 listen():1 validate():1 orElseThrow():1 ] ,services/src/main/java/io/scalecube/services/ServiceCall.java: [Extract Method(44)]
io.scalecube.services.discovery.ScalecubeServiceDiscoveryTest,class,4240 -> 4283,bd869ceaed55ad8dc5212bc5e813cc7ef79e6fc8 -> 53538a3d67ffd0b480872f594b794c5da7145261,0,0,0,5,15.0,14.0,2.0,2.0,85.0,17.0,311.0,122.0,0.0,0.0,62.0,39.0,27.0,12.0,startServiceGroupDiscovery[ newServiceGroupEndpoint():1 build():1 builder():1 start():1 seedMembers():1 toAddress():1 ] startSeed[ address():1 start():1 block():1 newServiceEndpoint():1 ] testGroupIsRegistered[ flatMapMany():3 startServiceGroupDiscovery():3 expectNextMatches():3 isRegistered():3 groupSize():3 thenCancel():1 toHexString():1 startSeed():1 getDisplayName():1 hashCode():1 merge():1 verify():1 create():1 ] toAddress[ port():1 host():1 create():1 ] testSingleNodeGroupIsStillGroup[ flatMapMany():2 then():2 expectNextMatches():2 create():2 groupSize():2 thenCancel():1 doOnSuccess():1 toHexString():1 startServiceGroupDiscovery():1 subscribe():1 startSeed():1 flatMap():1 startServiceDiscovery():1 getDisplayName():1 hashCode():1 merge():1 verify():1 isRegistered():1 isUnregistered():1 ] newServiceGroupEndpoint[ build():1 builder():1 serviceGroup():1 toString():1 randomUUID():1 id():1 ] testGroupSizeDefinition[ flatMapMany():3 startServiceGroupDiscovery():3 doOnSuccess():2 then():2 expectNoEvent():2 create():2 thenCancel():1 expectSubscription():1 toHexString():1 subscribe():1 startSeed():1 flatMap():1 getDisplayName():1 hashCode():1 merge():1 verify():1 ] startServiceDiscovery[ build():1 builder():1 start():1 seedMembers():1 newServiceEndpoint():1 toAddress():1 ] testRegisterMoreThanDeclaredInTheGroup[ groupSize():8 expectNextMatches():4 isRegistered():4 flatMapMany():3 startServiceGroupDiscovery():3 thenCancel():1 toHexString():1 startSeed():1 getDisplayName():1 hashCode():1 merge():1 verify():1 create():1 ] setUp[ setDefaultTimeout():1 ] newServiceEndpoint[ build():1 builder():1 toString():1 randomUUID():1 id():1 ] testLastOneInTheGroupStillReceiveEvents[ expectNextMatches():4 groupSize():4 flatMapMany():3 startServiceGroupDiscovery():3 isRegistered():3 doOnSuccess():2 then():2 create():2 thenCancel():1 toHexString():1 subscribe():1 startSeed():1 flatMap():1 getDisplayName():1 hashCode():1 merge():1 verify():1 isUnregistered():1 ] testGroupEventsOnBehalfOfNonGroupMember[ expectNextMatches():4 groupSize():4 flatMapMany():3 create():3 isRegistered():3 thenCancel():2 doOnSuccess():2 startServiceGroupDiscovery():2 then():2 verify():2 toHexString():1 subscribe():1 startSeed():1 flatMap():1 startServiceDiscovery():1 getDisplayName():1 hashCode():1 merge():1 isUnregistered():1 ] ,"services-discovery/src/test/java/io/scalecube/services/discovery/ScalecubeServiceDiscoveryTest.java: [Extract Method(7), Extract Variable(5), Rename Attribute(2)]"
io.scalecube.services.transport.rsocket.RSocketServerTransport,class,4491 -> 4500,bc087d7b88a0ed07b959f79c38a24ab209ce9b6c -> 73d2a466eb0e117d657dca2c8ddea87427eac793,0,0,0,5,13.0,10.0,1.0,1.0,0.0,0.0,34.0,29.0,0.0,0.0,22.0,24.0,6.0,7.0,bindAwait[ create():2 subscribe():1 start():1 ] stop[ dispose():1 ] services[  ] ,"services-transport-rsocket/src/main/java/io/scalecube/services/transport/rsocket/RSocketServerTransport.java: [Extract Method(12), Parameterize Attribute(4)]"
io.scalecube.services.registry.ServiceRegistryImpl,class,2099 -> 2163,799aee0e70c532513569d9d9ab9d1b14bccb4957 -> af1b82ffd4d1977d9b32dcb60292a8af730b6f13,64,8,56,23,12.0,5.0,1.0,1.0,0.0,0.0,58.0,40.0,0.0,0.0,50.0,31.0,14.0,11.0,serviceLookup[ filter():2 unmodifiableList():2 stream():2 requireNonNull():2 toList():2 collect():2 getKey():1 entrySet():1 isValid():1 values():1 map():1 ] ServiceRegistryImpl[ requireNonNull():1 ] registerService[ serviceName():3 methods():2 serviceAddress():2 getService():2 putIfAbsent():2 cluster():1 forEach():1 getTags():1 serviceInterfaces():1 requireNonNull():1 member():1 from():1 id():1 keySet():1 ] isValid[ equals():1 serviceName():1 ] listenCluster[ loadMemberServices():2 member():2 scheduleAtFixedRate():1 cluster():1 isRemoved():1 singleScheduledExecutorService():1 subscribe():1 isAdded():1 listenMembership():1 ] loadClusterServices[ cluster():1 otherMembers():1 forEach():1 loadMemberServices():1 ] loadMemberServices[ equals():4 info():2 getKey():1 metadata():1 debug():1 entrySet():1 forEach():1 methods():1 containsKey():1 getServiceName():1 getTags():1 remove():1 filter():1 getValue():1 stream():1 client():1 from():1 getServiceAddress():1 id():1 putIfAbsent():1 ] start[ loadClusterServices():1 listenCluster():1 ] getLocalInstance[ filter():1 serviceLookup():1 stream():1 equals():1 findFirst():1 serviceName():1 ] services[ unmodifiableCollection():1 values():1 ] getServiceAddress[ metadata():1 address():1 get():1 from():1 ] ,"services/src/main/java/io/scalecube/services/registry/ServiceRegistryImpl.java: [Extract Class(9), Inline Method(6), Move Method(5), Change Attribute Type(2), Move Attribute(2), Move Class(1)]"
io.scalecube.services.api.ServiceMessage,class,343 -> 347,38e91417d23a1ddbd04dd2dcdf086dfad58f1372 -> 17ac6a6afa9afae029816d7a9ca4a0a0a96b1190,0,0,0,8,3.0,3.0,1.0,1.0,39.0,34.0,114.0,102.0,0.0,0.0,18.0,13.0,19.0,15.0,ServiceMessage[  ] data[  ] containsSubject[ isEmpty():1 ] subject[  ] prepareDataString[ getClass():1 getName():1 length():1 toString():1 ] dataOfType[ isInstance():1 ] hashCode[ hash():1 ] qualifier[  ] equals[ equals():3 getClass():2 ] builder[  ] from[ data():1 subject():1 qualifier():1 builder():1 ] toString[ prepareDataString():1 ] containsData[  ] ,"services-api/src/main/java/io/scalecube/services/api/ServiceMessage.java: [Encapsulate Attribute(6), Extract Method(6), Extract And Move Method(6), Rename Parameter(4), Remove Method Annotation(3), Remove Class Modifier(2), Remove Attribute Modifier(2)]"
io.scalecube.gateway.websocket.WebSocketServerTest,class,679 -> 681,24ae2d688091dfb5bd19284e1bc51c6e6cf89b12 -> 4b594e5c02e483c8f662acbc7814a3d3dc98875c,0,0,0,1,6.0,6.0,1.0,1.0,1.0,0.0,44.0,50.0,0.0,0.0,25.0,25.0,7.0,8.0,testEcho[ println():3 map():2 receive():1 log():1 newServer():1 newClientSession():1 range():1 then():1 empty():1 blockLast():1 ] ,"src/test/java/io/scalecube/gateway/websocket/WebSocketServerTest.java: [Extract Method(9), Rename Variable(8), Change Attribute Access Modifier(2)]"
io.scalecube.services.transport.rsocket.RSocketServerTransport,class,3506 -> 3627,33a73c7df17e3b7b89d3613c9b3cd77039f7591f -> 6357755b87dab0e5c39d96886afdafa9155171e4,49,18,31,15,17.0,13.0,1.0,1.0,0.0,0.0,54.0,47.0,0.0,0.0,40.0,40.0,7.0,6.0,bindAwait[ create():2 subscribe():1 start():1 ] stop[ dispose():1 ] services[  ] ,"services-transport-rsocket/src/main/java/io/scalecube/services/transport/rsocket/RSocketServerTransport.java: [Extract Method(12), Parameterize Attribute(4)]"
io.scalecube.services.transport.rsocket.client.RSocketServiceClientAdapter,class,1016 -> 1017,be27e8d8998242d210f05140d3ac3ada563ebf6d -> 4978289e1967bcb6302625eb909e2d1011cf9906,0,0,0,2,11.0,10.0,1.0,1.0,2.0,2.0,47.0,29.0,0.0,0.0,22.0,19.0,8.0,8.0,RSocketServiceClientAdapter[  ] fireAndForget[  ] requestResponse[  ] requestStream[  ] requestChannel[  ] ,"rsocket-transport/src/main/java/io/scalecube/services/transport/rsocket/client/RSocketServiceClientAdapter.java: [Extract Method(22), Replace Variable With Attribute(4), Change Variable Type(4)]"
io.scalecube.services.Microservices,class,54 -> 55,bdae451a359e64564b7b4146c4691690a2bd1908 -> 21ac99f5521701994545a326ffc7d65ea5a35bc9,45,12,33,10,16.0,17.0,1.0,1.0,35.0,12.0,88.0,85.0,0.0,0.0,9.0,12.0,11.0,8.0,cluster[  ] metadata[ stream():2 forEach():2 toMetadata():1 methods():1 getTags():1 services():1 serviceNames():1 put():1 ] serviceRegistry[  ] unregisterService[ unregisterService():1 ] cleanupStuff[  ] serviceAddress[  ] services[ services():1 ] Microservices[  ] call[ router():2 call():1 metrics():1 ] router[ getRouter():1 ] builder[  ] client[  ] metrics[  ] shutdown[ completeExceptionally():1 close():1 shutdown():1 isShutdown():1 ] ,services/src/main/java/io/scalecube/services/Microservices.java: [Move Method(1)]
io.scalecube.services.Microservices$ServiceDiscoveryBootstrap,innerclass,4312 -> 4314,3b61eac5f7cd95ccb4d9bd3a611a9863167fca15 -> d77b5be302bd4d4a6db0682412ebe0f846390c15,100,56,44,1,6.0,7.0,1.0,1.0,2.0,6.0,51.0,36.0,0.0,0.0,23.0,26.0,11.0,10.0,discovery[ copy():1 ] ServiceDiscoveryBootstrap[  ] start[ defer():1 doOnSuccess():1 apply():1 start():1 listen():1 ] copy[  ] shutdown[ defer():1 ofNullable():1 orElse():1 map():1 empty():1 ] ,services/src/main/java/io/scalecube/services/Microservices.java: [Extract Method(6)]
io.scalecube.services.transport.rsocket.RSocketServerTransport,class,4059 -> 4065,0c117ee2f710e9dc34a7a77bc15d3f97f9a27c22 -> ad6092804631cdf1b02acc8fcadb0de54f55b624,0,0,0,1,13.0,10.0,1.0,1.0,3.0,0.0,48.0,35.0,0.0,0.0,43.0,26.0,6.0,5.0,bindAwait[ create():2 subscribe():1 start():1 ] stop[ dispose():1 ] services[  ] ,"services-transport-rsocket/src/main/java/io/scalecube/services/transport/rsocket/RSocketServerTransport.java: [Extract Method(12), Parameterize Attribute(4)]"
io.scalecube.services.Microservices,class,83 -> 91,1b85d2d91816c7e761202f3e662ebe93e82728d9 -> e2d54aa53a0380aec69166278d1645e3d3ef631d,52,27,25,6,17.0,13.0,1.0,1.0,12.0,24.0,85.0,72.0,0.0,0.0,13.0,2.0,8.0,8.0,cluster[  ] metadata[ stream():2 forEach():2 toMetadata():1 methods():1 getTags():1 services():1 serviceNames():1 put():1 ] serviceRegistry[  ] unregisterService[ unregisterService():1 ] cleanupStuff[  ] serviceAddress[  ] services[ services():1 ] Microservices[  ] call[ router():2 call():1 metrics():1 ] router[ getRouter():1 ] builder[  ] client[  ] metrics[  ] shutdown[ completeExceptionally():1 close():1 shutdown():1 isShutdown():1 ] ,"services/src/main/java/io/scalecube/services/Microservices.java: [Change Parameter Type(10), Rename Parameter(10), Change Attribute Type(4), Move Method(1)]"
