Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
com.yahoo.zookeeper.server.NIOServerCnxn$Factory,innerclass,114 -> 130,7f56417f9404afb0f8975b0fe616433ab75a5de8 -> 888e0c5fc576415a7949a938bf1aad4be74984eb,2,1,1,40,4.0,4.0,2.0,2.0,7.0,7.0,123.0,123.0,0.0,0.0,42.0,41.0,27.0,27.0,addCnxn[ add():1 ] startup[ startup():1 setZooKeeperServer():1 ] clear[ next():1 iterator():1 wakeup():1 hasNext():1 close():1 remove():1 ] Factory[ setDaemon():1 bind():1 start():1 socket():1 open():1 configureBlocking():1 register():1 ] setZooKeeperServer[ setServerCnxnFactory():1 getGlobalOutstandingLimit():1 ] run[ clear():2 readyOps():2 addCnxn():1 logException():1 select():1 selectedKeys():1 channel():1 accept():1 logError():1 isClosed():1 attachment():1 logTextTraceMessage():1 socket():1 attach():1 doIO():1 configureBlocking():1 register():1 ] closeSession[ next():1 iterator():1 wakeup():1 hasNext():1 close():1 remove():1 ] setStats[  ] shutdown[ logException():1 clear():1 interrupt():1 join():1 close():1 shutdown():1 ] ,"zookeeper/java/src/com/yahoo/zookeeper/server/NIOServerCnxn.java: [Extract Class(17), Extract Method(6), Extract Variable(5), Parameterize Variable(4), Change Variable Type(4), Rename Variable(4), Move Attribute(2), Change Attribute Access Modifier(2), Localize Parameter(2), Remove Parameter(2), Add Parameter(1), Add Method Modifier(1), Move And Rename Method(1)]"
org.apache.zookeeper.server.NIOServerCnxn$CnxnStatResetCommand,innerclass,673 -> 1013,30cff66e5efe6b99b7e7a2293061f0eea0def02f -> 6206b495e0c7a8ff3bb7a30cbddf2dd8f02f6dfc,164,81,83,10,2.0,2.0,3.0,2.0,1.0,1.0,18.0,16.0,0.0,0.0,2.0,2.0,4.0,4.0,CnxnStatResetCommand[  ] commandRun[ println():2 getStats():1 reset():1 ] ,"src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java: [Extract And Move Method(67), Change Attribute Access Modifier(33), Move Attribute(30), Add Method Annotation(24), Move Method(19), Change Method Access Modifier(9), Rename Method(5), Change Variable Type(4), Change Attribute Type(3), Remove Attribute Modifier(3), Move Class(2), Remove Method Modifier(2), Rename Attribute(2), Change Class Access Modifier(2), Extract Method(2), Move And Rename Attribute(2), Rename Parameter(2), Move And Rename Method(2), Move And Rename Class(1), Remove Class Modifier(1), Encapsulate Attribute(1), Extract Superclass(1), Pull Up Method(1), Add Method Modifier(1), Add Parameter(1)] src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java: [Add Method Annotation(12), Extract Method(4), Rename Method(3), Encapsulate Attribute(2), Extract And Move Method(2), Move And Rename Class(1), Remove Class Modifier(1), Remove Attribute Modifier(1), Change Attribute Type(1), Change Method Access Modifier(1), Extract Superclass(1)]"
org.apache.zookeeper.server.quorum.QuorumPeerTestBase,class,524 -> 544,788c15be7363e475e8b050260623ec46c9ef8257 -> c1eb73fd1dd7635b4fcaf1b4ece84b57e7bbc5e6,0,0,0,2,5.0,5.0,3.0,3.0,0.0,0.0,46.0,46.0,3.0,2.0,1.0,1.0,1.0,1.0,process[  ] ,"src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerTestBase.java: [Move Class(1), Extract Superclass(1), Pull Up Method(1), Pull Up Attribute(1)]"
org.apache.zookeeper.server.quorum.Leader$Proposal,innerclass,1048 -> 1209,8b4520f77760b2a7d35708f556dd23a05c95c6f7 -> a8e0d7ba7d9797be3aa021fe23d5aef52ef39b91,122,43,79,3,4.0,3.0,1.0,2.0,0.0,0.0,48.0,7.0,0.0,0.0,14.0,2.0,10.0,1.0,toString[ getType():1 getZxid():1 ] ,"src/java/main/org/apache/zookeeper/server/quorum/Leader.java: [Extract Method(41), Rename Variable(4), Replace Variable With Attribute(4)]"
org.apache.zookeeper.test.HierarchicalQuorumTest,class,524 -> 612,788c15be7363e475e8b050260623ec46c9ef8257 -> e419600dff67353429353aef419d856e3935af8b,0,0,0,18,15.0,14.0,3.0,3.0,12.0,14.0,173.0,161.0,1.0,1.0,41.0,35.0,24.0,22.0,setUp[ getName():1 load():1 getBytes():1 info():1 ] testHierarchicalQuorum[ getName():2 get():2 info():2 add():1 valueOf():1 start():1 createTempFile():1 put():1 isAlive():1 fail():1 size():1 join():1 startLeaderElection():1 ] tearDown[ getElectionAlg():1 getName():1 size():1 get():1 shutdown():1 info():1 ] ,"src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java: [Extract Method(141), Change Attribute Access Modifier(22)]"
org.apache.zookeeper.ZooKeeper,class,798 -> 822,da88e47f755f745f353d81e54162e6ce151e7b37 -> 634243cc4bb695e1679584dc80af8e33172309ad,12,6,6,2,60.0,60.0,4.0,4.0,0.0,0.0,653.0,652.0,3.0,3.0,75.0,75.0,113.0,113.0,disconnect[ close():1 ] processWatchEvent[ process():4 getPath():4 remove():4 getType():2 values():2 clear():2 getState():1 addAll():1 error():1 ] printStat[ println():7 toString():2 getVersion():1 getMzxid():1 getMtime():1 getCversion():1 getCzxid():1 getAversion():1 getCtime():1 ] usage[ println():10 ] parseACLs[ substring():3 indexOf():2 add():1 println():1 split():1 setPerms():1 setId():1 getPermFromString():1 ] setACL[ setVersion():2 getErr():2 setPath():2 setAcl():2 setType():2 queuePacket():1 size():1 submitRequest():1 create():1 getStat():1 ] main[ processCmd():2 exit():1 split():1 usage():1 readLine():1 ] delete[ setVersion():2 getErr():2 setPath():2 setType():2 queuePacket():1 submitRequest():1 create():1 ] create[ setData():2 getErr():2 setPath():2 setAcl():2 setType():2 setFlags():2 queuePacket():1 size():1 submitRequest():1 getPath():1 create():1 ] getACL[ getErr():2 setPath():2 setType():2 queuePacket():1 submitRequest():1 create():1 getAcl():1 copyStat():1 getStat():1 ] describeCNXN[ toString():1 ] close[ warn():1 submitRequest():1 setType():1 close():1 ] getData[ getData():3 getErr():2 setPath():2 setWatch():2 setType():2 queuePacket():1 submitRequest():1 create():1 copyStat():1 getStat():1 ] getPermFromString[ charAt():2 println():1 length():1 ] getSessionPasswd[ getSessionPasswd():1 ] processCmd[ equals():9 println():5 printStat():4 parseInt():3 usage():2 parseACLs():2 getBytes():2 getData():2 setData():1 getId():1 setACL():1 delete():1 getChildren():1 create():1 exists():1 getPerms():1 getACL():1 getPermString():1 ] setData[ setData():2 setVersion():2 getErr():2 setPath():2 setType():2 queuePacket():1 submitRequest():1 create():1 getStat():1 ] sync[ queuePacket():1 setPath():1 setType():1 ] addAuthInfo[ addAuthInfo():1 ] getChildren[ getChildren():3 getErr():2 setPath():2 setWatch():2 setType():2 queuePacket():1 submitRequest():1 create():1 ] ZooKeeper[  ] getState[  ] exists[ getErr():3 setPath():2 exists():2 setWatch():2 setType():2 getStat():2 queuePacket():1 submitRequest():1 create():1 getCzxid():1 ] getSessionId[ getSessionId():1 ] getPermString[ append():5 toString():1 ] register[  ] ,"src/java/main/org/apache/zookeeper/ZooKeeper.java: [Add Parameter(3), Add Method Modifier(3), Move Method(3)]"
org.apache.zookeeper.server.ZooKeeperServer,class,901 -> 902,6c4b747ea51561d251b3ae9e66276fc7d41bc81c -> c95a66de524739896f96e6e69c3ae26577ef922d,2,1,1,12,43.0,43.0,4.0,4.0,1465.0,1412.0,605.0,602.0,1.0,1.0,135.0,134.0,132.0,131.0,truncateLog[ getChannel():2 getArchive():2 listFiles():2 readBuffer():1 deserializeTxn():1 toHexString():1 getZxid():1 isValidSnapshot():1 error():1 warn():1 exit():1 getLogFiles():1 truncate():1 position():1 readByte():1 close():1 ] revalidateSession[ touchSession():1 toHexString():1 finishSessionInit():1 logTraceMessage():1 ] deserializeTxn[ deserialize():2 getType():1 ] getSnapCount[ parseInt():1 getProperty():1 ] killSession[ removeSession():1 killSession():1 toHexString():1 logTraceMessage():1 ] addCommittedProposal[ serialize():2 size():2 getZxid():2 add():1 getFirst():1 removeFirst():1 toByteArray():1 getArchive():1 error():1 close():1 ] getTime[ currentTimeMillis():1 ] getZxid[  ] getGlobalOutstandingLimit[ parseInt():1 getProperty():1 ] isValidSnapshot[ getInt():1 warn():1 getName():1 read():1 getZxidFromName():1 get():1 length():1 seek():1 wrap():1 close():1 ] main[ parse():1 runStandalone():1 ] loadData[ readInt():2 add():1 loadSnapshotAndLogs():1 killSession():1 readLong():1 build():1 get():1 getSessions():1 snapshot():1 put():1 logTraceMessage():1 deserialize():1 ] createSessionTracker[  ] createSession[ allocate():1 setSessionId():1 putInt():1 submitRequest():1 createSession():1 nextBytes():1 ] getLogName[ toHexString():1 ] getInProcess[  ] byteBuffer2Record[ getArchive():1 deserialize():1 ] getZxidFromName[ split():1 parseLong():1 equals():1 ] isRunning[  ] sortDataDir[ sort():1 asList():1 ] startup[ notifyAll():1 setupRequestProcessors():1 loadData():1 createSessionTracker():1 ] closeSession[ toHexString():1 submitRequest():1 closeSession():1 getSessionId():1 logTraceMessage():1 ] reopenSession[ checkPasswd():1 revalidateSession():1 finishSessionInit():1 ] incInProcess[  ] getServerCnxnFactory[  ] checkPasswd[ equals():1 generatePasswd():1 ] getNextZxid[  ] setServerCnxnFactory[  ] loadSnapshotAndLogs[ warn():3 getArchive():2 listFiles():2 close():2 getLogFiles():1 playLog():1 build():1 sortDataDir():1 isValidSnapshot():1 loadData():1 ] playLog[ getClientId():4 getZxid():4 processTxn():3 getType():3 toHexString():2 error():2 getTimeOut():2 logTraceMessage():2 readBuffer():1 deserializeTxn():1 addCommittedProposal():1 put():1 remove():1 getCxid():1 getArchive():1 readByte():1 ] setupRequestProcessors[  ] submitRequest[ error():2 warn():1 wait():1 isValid():1 touch():1 processRequest():1 incInProcess():1 ] touch[ touchSession():1 toHexString():1 getSessionTimeout():1 getSessionId():1 ] getLastProcessedZxid[  ] getLogFiles[ getName():2 getZxidFromName():2 add():1 sortDataDir():1 toArray():1 ] removeCnxn[ removeCnxn():1 ] expire[ toHexString():1 closeSession():1 error():1 logTraceMessage():1 ] decInProcess[  ] getServerId[  ] getOutstandingRequests[ getInProcess():1 ] generatePasswd[ nextBytes():1 ] runStandalone[ exit():1 isRunning():1 registerAsConcrete():1 startup():1 createConnectionFactory():1 createServer():1 setZooKeeperServer():1 join():1 shutdown():1 fatal():1 ] ZooKeeperServer[ setStatsProvider():2 getInstance():2 isDirectory():2 getDataLogDir():1 getDataDir():1 ] snapshot[ toHexString():3 writeInt():2 getTextTraceLevel():2 logTraceMessage():2 getKey():1 entrySet():1 intValue():1 error():1 longValue():1 getValue():1 serialize():1 exit():1 writeLong():1 size():1 flush():1 getArchive():1 close():1 snapshot():1 ] shutdown[ shutdown():2 clear():1 ] ,"src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java: [Extract Method(6), Remove Thrown Exception Type(6)]"
org.apache.bookkeeper.util.LocalBookKeeper,class,547 -> 622,75277a873629db46a61847c3b073d8ad0dbdce2a -> 65fc5e579a1e659a3977808dffe51e2a436afa86,0,0,0,8,11.0,11.0,1.0,1.0,0.0,0.0,135.0,132.0,0.0,0.0,33.0,35.0,23.0,22.0,LocalBookKeeper[ addAppender():1 getRootLogger():1 setLevel():1 info():1 ] initializeZookeper[ printStackTrace():3 create():3 toString():1 info():1 ] runBookies[ start():1 createTempFile():1 toString():1 delete():1 mkdir():1 info():1 ] usage[ println():1 ] main[ parseInt():1 sleep():1 exit():1 initializeZookeper():1 runBookies():1 usage():1 runZookeeper():1 ] runZookeeper[ printStackTrace():2 debug():1 startup():1 createTempFile():1 delete():1 mkdir():1 waitForServerUp():1 info():1 ] ,"src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java: [Add Attribute Modifier(4), Change Attribute Access Modifier(2), Move Attribute(1), Move Method(1)]"
org.apache.zookeeper.server.ManagedZooKeeperServerMain,class,206 -> 234,ed70d2edcb78a7e30ae60170ea986fb85e862b4b -> 0254f868ca34105308ac3524c73111d8d770091e,0,0,0,35,4.0,4.0,2.0,2.0,0.0,0.0,20.0,16.0,0.0,0.0,3.0,3.0,1.0,1.0,main[ parse():1 runStandalone():1 setAsConcrete():1 ] ,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServerMain.java: [Move Method(1)]
org.apache.zookeeper.test.system.GenerateLoad$StatusWatcher,innerclass,331 -> 860,8173d34f1bb7c59fa401c3db1c0e42264fc48924 -> 9ac5756b18d377774f49064e6e1de3f39d059b87,0,0,0,40,2.0,2.0,1.0,1.0,0.0,0.0,21.0,18.0,0.0,0.0,5.0,5.0,6.0,5.0,process[ getState():1 getType():1 notifyAll():1 ] isConnected[  ] waitConnected[ currentTimeMillis():3 wait():1 ] ,"src/java/systest/org/apache/zookeeper/test/system/GenerateLoad.java: [Extract Method(14), Extract Class(12), Move Attribute(10), Remove Attribute Modifier(10), Add Thrown Exception Type(8), Replace Attribute With Variable(4), Extract Variable(3), Rename Variable(2), Add Parameter(2), Move Method(2), Move Class(1)]"
org.apache.zookeeper.test.ClientTest$HammerThread,innerclass,208 -> 214,435bc0ff5db851d341c373bc515f6a618691e6c4 -> e3e0db789177a2e77882545dbdd9eed9a23eb392,277,179,98,10,2.0,0.0,2.0,2.0,0.0,0.0,35.0,8.0,0.0,0.0,5.0,0.0,6.0,1.0,HammerThread[ start():1 ] run[ sleep():1 printStackTrace():1 create():1 ] close[ close():1 ] ,"src/java/test/org/apache/zookeeper/test/ClientTest.java: [Extract And Move Method(25), Extract Method(16), Change Attribute Access Modifier(6), Add Attribute Modifier(6), Replace Variable With Attribute(4), Change Variable Type(4), Extract Attribute(3), Add Parameter(3), Add Method Annotation(3), Change Class Access Modifier(2), Move And Inline Method(2)]"
org.apache.zookeeper.server.quorum.QuorumCnxManager,class,1074 -> 1151,72eb405829a9173966d6b29e229c56c95ace0524 -> d88a04ffdfa37cb80f4a8adf2d205d9a36b27840,0,0,0,2,9.0,9.0,4.0,4.0,0.0,10.0,535.0,525.0,0.0,0.0,70.0,68.0,63.0,60.0,haveDelivered[ size():1 values():1 ] toSend[ get():5 put():4 warn():3 toString():3 containsKey():1 setTcpNoDelay():1 duplicate():1 take():1 equals():1 initiateConnection():1 position():1 socket():1 remainingCapacity():1 open():1 ] initiateConnection[ socket():6 getInetAddress():5 warn():3 get():3 position():3 start():2 toString():2 finish():2 read():1 containsKey():1 setRecv():1 isConnected():1 putLong():1 put():1 getLong():1 genChallenge():1 wrap():1 write():1 close():1 ] genChallenge[ hashCode():1 currentTimeMillis():1 nextLong():1 ] receiveConnection[ socket():8 getInetAddress():7 get():5 warn():3 finish():3 position():3 isConnected():2 start():2 toString():2 read():1 containsKey():1 setRecv():1 putLong():1 put():1 getLong():1 initiateConnection():1 genChallenge():1 wrap():1 write():1 close():1 open():1 ] QuorumCnxManager[ warn():1 start():1 genChallenge():1 getLocalHost():1 ] shutdown[ interrupt():1 ] ,"src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java: [Extract And Move Method(29), Extract Method(24), Change Variable Type(16), Rename Variable(16), Change Parameter Type(12), Rename Parameter(12), Change Attribute Type(4), Replace Variable With Attribute(4), Rename Attribute(2), Change Method Access Modifier(2)]"
org.apache.zookeeper.server.quorum.Leader,class,1018 -> 1019,21ef61aa9663284e1e8fa82974514c8e84265ae2 -> 9531ec29f4806a1f127e3f02d2333a64090058e4,0,0,0,4,23.0,22.0,4.0,4.0,182.0,136.0,587.0,551.0,2.0,2.0,116.0,110.0,121.0,112.0,setSyncHandler[ put():1 ] Leader[ getPort():2 getQuorumAddress():2 error():1 ] startForwarding[ queuePacket():3 getZxid():3 add():1 ] sendPacket[ queuePacket():1 ] isFollowerSynced[ contains():1 ] commit[ get():4 remove():2 containsKey():1 sendPacket():1 sendSync():1 ] propose[ serialize():2 add():1 toByteArray():1 getZxid():1 sendPacket():1 getArchive():1 error():1 close():1 ] lead[ size():6 getZxid():5 sleep():2 shutdown():2 add():1 getProperty():1 synced():1 ping():1 notifyAll():1 setZxid():1 start():1 loadData():1 error():1 getLastLoggedZxid():1 warn():1 startup():1 equals():1 setZooKeeperServer():1 ] processAck[ error():4 size():2 toHexString():2 getZxid():2 commit():2 add():1 exit():1 remove():1 peek():1 element():1 ] sendSync[ queuePacket():1 ] processSync[ warn():1 get():1 isEmpty():1 sendSync():1 remove():1 put():1 ] removeFollowerHandler[ remove():2 ] shutdown[ error():2 shutdown():2 next():1 iterator():1 clear():1 setZooKeeperServer():1 hasNext():1 close():1 remove():1 ] addFollowerHandler[ add():1 ] ,"src/java/main/org/apache/zookeeper/server/quorum/Leader.java: [Extract Method(30), Rename Variable(4)]"
org.apache.zookeeper.ZooKeeperMain$MyCommandOptions,innerclass,389 -> 471,b7091d6cda358a4fe5dac9c27d402e82dba1e424 -> 0a1f589b1ce96c09eb71b5492ece6bc99bfeec13,46,21,25,2,1.0,0.0,1.0,1.0,0.0,0.0,69.0,62.0,0.0,0.0,15.0,14.0,16.0,15.0,getCmdArgument[ get():1 ] parseOptions[ next():4 add():2 equals():2 hasNext():2 put():2 iterator():1 println():1 buildDefaults():1 asList():1 startsWith():1 ] getCommand[  ] getArgArray[ toArray():1 ] getNumArguments[ size():1 ] getOption[ get():1 ] MyCommandOptions[  ] buildDefaults[ put():2 ] parseCommand[ split():1 asList():1 ] ,"src/java/main/org/apache/zookeeper/ZooKeeperMain.java: [Extract Method(251), Split Conditional(35), Remove Parameter(6), Extract And Move Method(6), Replace Variable With Attribute(4), Remove Thrown Exception Type(3), Add Parameter(3), Remove Class Modifier(2), Change Method Access Modifier(2), Remove Method Modifier(2)]"
org.apache.zookeeper.server.quorum.QuorumCnxManager$Listener,innerclass,321 -> 365,7d8d199a4662ab710c8f3a12745b86dbdb4c7520 -> c9e8662617ac5d99cc08f858c21dc9c4ba175881,12,8,4,4,2.0,2.0,2.0,2.0,0.0,0.0,32.0,35.0,0.0,0.0,18.0,18.0,7.0,6.0,run[ socket():2 warn():1 println():1 bind():1 setTcpNoDelay():1 getMessage():1 receiveConnection():1 open():1 accept():1 ] ,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java: [Extract Method(12)]
org.apache.zookeeper.ClientCnxn$SendThread,innerclass,710 -> 711,b67088488ed98f2d21dc374a5a67be622cd8e046 -> 524dbc6be1e064092a06c7928ce8feea092ab898,0,0,0,4,24.0,23.0,2.0,2.0,0.0,0.0,265.0,257.0,0.0,0.0,80.0,71.0,58.0,58.0,readResponse[ getXid():9 deserialize():3 getErr():2 getZxid():2 add():1 setErr():1 setXid():1 size():1 finishPacket():1 setZxid():1 getArchive():1 remove():1 ] sendPing[ queuePacket():1 nanoTime():1 ] readConnectResult[ add():2 size():1 getPasswd():1 getTimeOut():1 getArchive():1 getSessionId():1 deserialize():1 ] primeConnection[ addFirst():2 writeInt():1 putInt():1 channel():1 capacity():1 serialize():1 rewind():1 toByteArray():1 interestOps():1 getArchive():1 close():1 wrap():1 info():1 ] run[ currentTimeMillis():3 isAlive():2 size():2 readyOps():2 cleanup():2 enableWrite():2 add():1 sendPing():1 select():1 selectedKeys():1 channel():1 clear():1 primeConnection():1 finishConnect():1 warn():1 getTextTraceLevel():1 startConnect():1 disableWrite():1 doIO():1 info():1 logTraceMessage():1 ] enableRead[ interestOps():2 ] readLength[ getInt():1 allocate():1 ] cleanup[ socket():3 conLossPacket():2 clear():2 close():2 cancel():1 shutdownInput():1 sleep():1 printStackTrace():1 channel():1 shutdownOutput():1 ] disableRead[ interestOps():2 ] SendThread[ setDaemon():1 setUncaughtExceptionHandler():1 ] enableWrite[ interestOps():2 ] startConnect[ sleep():2 warn():2 socket():2 setTcpNoDelay():1 primeConnection():1 nextInt():1 size():1 get():1 setSoLinger():1 open():1 connect():1 configureBlocking():1 info():1 register():1 ] disableWrite[ interestOps():2 ] close[ wakeup():1 ] doIO[ size():3 clear():2 remaining():2 getType():2 getFirst():2 enableWrite():2 add():1 readResponse():1 read():1 readConnectResult():1 channel():1 isWritable():1 enableRead():1 readLength():1 removeFirst():1 isReadable():1 flip():1 write():1 disableWrite():1 ] ,"src/java/main/org/apache/zookeeper/ClientCnxn.java: [Change Attribute Access Modifier(22), Extract Class(19), Add Parameter(14), Add Method Annotation(8), Move Attribute(8), Move Method(8), Change Method Access Modifier(6), Replace Variable With Attribute(4), Change Variable Type(4), Remove Parameter(3), Change Class Access Modifier(2), Change Attribute Type(2), Add Method Modifier(1), Remove Method Modifier(1), Move And Rename Method(1)] src/java/main/org/apache/zookeeper/ClientCnxnSocket.java: [Extract Class(8), Move Attribute(5), Change Attribute Access Modifier(5), Move Method(3), Change Method Access Modifier(2), Add Method Modifier(1), Remove Method Modifier(1)] src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java: [Extract Class(8), Move Method(5), Add Method Annotation(4), Add Parameter(4), Move Attribute(2), Change Attribute Access Modifier(2), Move And Rename Method(1)]"
org.apache.zookeeper.ZooKeeperMain$MyWatcher,innerclass,206 -> 233,ed70d2edcb78a7e30ae60170ea986fb85e862b4b -> acfce8b8fc08928097572c261980e7ccb6d041a7,3,1,2,4,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,process[ println():1 getState():1 getType():1 getPath():1 ] ,"src/java/main/org/apache/zookeeper/ZooKeeperMain.java: [Extract Class(9), Move Method(7), Move Class(1), Move Attribute(1)]"
org.apache.zookeeper.ClientCnxn$EventThread,innerclass,1143 -> 1164,98789ea4876fea771ca761d1c66d44e18d104b8e -> a6e8a13a2da6df08f4426cc4f623ec5c76078ba9,6,2,4,21,33.0,34.0,2.0,3.0,8.0,8.0,222.0,221.0,0.0,0.0,37.0,36.0,58.0,58.0,run[ processResult():13 getStat():5 getErr():2 take():1 warn():1 getChildren():1 processWatchEvent():1 getPath():1 getAcl():1 getData():1 ] EventThread[ setDaemon():1 setUncaughtExceptionHandler():1 ] ,"src/java/main/org/apache/zookeeper/ClientCnxn.java: [Extract Method(84), Extract Variable(10)]"
org.apache.zookeeper.server.PurgeTxnLog,class,831 -> 1205,d25e90b75d234865eeaf0a5d33bcc6976f8da245 -> 3f8cc1b8a6c754b992aec568b8e71b84f956ecdf,0,0,0,4,4.0,4.0,1.0,1.0,3.0,4.0,57.0,60.0,0.0,0.0,23.0,21.0,11.0,11.0,main[ listFiles():3 asList():2 println():2 getPath():2 add():1 toHexString():1 format():1 isValidSnapshot():1 printUsage():1 delete():1 getLogFiles():1 getDateTimeInstance():1 addAll():1 lastModified():1 ] printUsage[ println():2 exit():1 ] ,"src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java: [Extract Method(42), Move Class(2)]"
org.apache.zookeeper.ClientCnxn,class,711 -> 716,524dbc6be1e064092a06c7928ce8feea092ab898 -> 18c58fa390c47b74d2af7ffca7b87610568b37f5,0,0,0,8,19.0,19.0,12.0,12.0,119.0,119.0,716.0,673.0,0.0,0.0,56.0,46.0,42.0,36.0,getSessionPasswd[  ] conLossPacket[ setErr():3 finishPacket():1 ] addAuthInfo[ add():1 queuePacket():1 ] queuePacket[ getType():2 conLossPacket():1 add():1 isAlive():1 setXid():1 getXid():1 wakeup():1 ] getXid[  ] finishPacket[ add():1 getErr():1 notifyAll():1 register():1 ] submitRequest[ queuePacket():1 wait():1 ] toString[ append():15 get():1 toString():1 ] getSessionId[  ] ClientCnxn[ split():2 start():2 parseInt():1 add():1 getAllByName():1 shuffle():1 ] close[ add():1 isTraceEnabled():1 close():1 logTraceMessage():1 ] ,src/java/main/org/apache/zookeeper/ClientCnxn.java: [Extract Method(178)]
org.apache.zookeeper.ZooKeeperMain,class,937 -> 1017,ddd1481372d49988289f5032777885ae5910b157 -> 28c93eba0a198b34075d9aabd94aa73b0651aa76,0,0,0,2,28.0,28.0,1.0,1.0,51.0,51.0,468.0,464.0,0.0,0.0,68.0,68.0,92.0,91.0,processCmd[ equals():9 println():5 printStat():4 parseInt():3 usage():2 parseACLs():2 getBytes():2 getData():2 setData():1 getId():1 setACL():1 delete():1 getChildren():1 create():1 exists():1 getPerms():1 getACL():1 getPermString():1 ] printStat[ println():7 toString():2 getVersion():1 getMzxid():1 getMtime():1 getCversion():1 getCzxid():1 getAversion():1 getCtime():1 ] usage[ println():10 ] parseACLs[ substring():3 add():1 lastIndexOf():1 println():1 split():1 setPerms():1 setId():1 indexOf():1 getPermFromString():1 ] main[ processCmd():2 exit():1 split():1 usage():1 readLine():1 ] getPermFromString[ charAt():2 println():1 length():1 ] getPermString[ append():5 toString():1 ] ,"src/java/main/org/apache/zookeeper/ZooKeeperMain.java: [Extract Variable(5), Move Method(2), Change Method Access Modifier(2), Move And Rename Method(2), Remove Method Modifier(1)]"
org.apache.zookeeper.test.ClientTest,class,208 -> 214,435bc0ff5db851d341c373bc515f6a618691e6c4 -> e3e0db789177a2e77882545dbdd9eed9a23eb392,352,216,136,10,15.0,17.0,4.0,10.0,50.0,34.0,395.0,456.0,1.0,0.0,52.0,48.0,56.0,52.0,createClient[ fail():1 await():1 ] testClientWithWatcherObj[ performClientTest():1 ] testHammer[ createClient():2 assertEquals():2 getChildren():2 println():2 size():2 currentTimeMillis():2 add():1 createTempFile():1 error():1 sleep():1 mkdirs():1 create():1 join():1 close():1 ] process[ getState():1 printStackTrace():1 getType():1 countDown():1 put():1 ] testPing[ createClient():2 exists():2 close():2 sleep():1 create():1 delete():1 ] testClientwithoutWatcherObj[ performClientTest():1 ] performClientTest[ assertEquals():19 getBytes():9 println():9 create():7 poll():4 fail():4 getState():4 getType():4 getPath():4 exists():4 delete():3 getChildren():3 size():3 get():3 getData():3 createClient():2 getVersion():2 setData():2 toString():2 close():2 sort():1 sleep():1 assertTrue():1 startsWith():1 ] notestConnections[ println():1 close():1 getData():1 ] testDeleteWithChildren[ delete():3 create():2 createClient():1 fail():1 mkdirs():1 createTempFile():1 assertEquals():1 getCode():1 close():1 ] tearDown[  ] ,"src/java/test/org/apache/zookeeper/test/ClientTest.java: [Extract And Move Method(25), Extract Method(16), Change Attribute Access Modifier(6), Add Attribute Modifier(6), Replace Variable With Attribute(4), Change Variable Type(4), Extract Attribute(3), Add Parameter(3), Add Method Annotation(3), Change Class Access Modifier(2), Move And Inline Method(2)]"
