Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
services.moleculer.config.ServiceBrokerSettings,class,151 -> 153,585037231e4083f5e8a362403efc2e4ecfef50cf -> 658e33995a0c88140c9c56368409f079120f98ed,9,4,5,11,27.0,25.0,1.0,1.0,720.0,720.0,255.0,253.0,0.0,0.0,53.0,53.0,70.0,70.0,getStrategy[  ] getNodeID[  ] getRegistry[  ] applyConfiguration[ get():6 setComponents():4 isEmpty():4 equals():4 forName():3 newInstance():3 debug():1 toLowerCase():1 setExecutor():1 setNodeID():1 setScheduler():1 isDebugEnabled():1 setNamespace():1 ] setTransporter[  ] setUid[ requireNonNull():1 ] setExecutor[ requireNonNull():1 ] setEventbus[ requireNonNull():1 ] setConfig[ requireNonNull():1 applyConfiguration():1 ] setShutDownThreadPools[  ] setRegistry[  ] getUid[  ] setNodeID[ trim():1 requireNonNull():1 isEmpty():1 ] setScheduler[ requireNonNull():1 ] setStrategy[ requireNonNull():1 ] getTransporter[  ] setContext[ requireNonNull():1 ] getComponents[  ] setComponentMap[ putAll():1 requireNonNull():1 clear():1 ] getScheduler[  ] setComponents[ requireNonNull():1 ] getComponentMap[  ] getExecutor[  ] getCacher[  ] getConfig[  ] getEventbus[  ] setCacher[  ] getShutDownThreadPools[  ] getNamespace[  ] ServiceBrokerSettings[ applyConfiguration():3 readTree():3 startsWith():3 getClass():2 getResource():2 isEmpty():2 openStream():2 getHostName():1 forName():1 isFile():1 newSingleThreadScheduledExecutor():1 setTransporter():1 newInstance():1 newWorkStealingPool():1 getLocalHost():1 setNodeID():1 setCacher():1 currentTimeMillis():1 toUpperCase():1 getFormat():1 toString():1 info():1 ] setNamespace[ requireNonNull():1 ] getContext[  ] ,"src/main/java/services/moleculer/config/ServiceBrokerSettings.java: [Extract Method(34), Extract Interface(2)]"
services.moleculer.service.DefaultServiceRegistry,class,580 -> 587,31b41fbbeb36e90ac894ecedf4d94cb45a53f52d -> 8edc35926c7505f2d72579518bdbb488643da268,0,0,0,9,46.0,46.0,3.0,3.0,240.0,260.0,1214.0,1174.0,2.0,2.0,205.0,199.0,269.0,253.0,call[ handler():2 reject():1 create():1 supplyAsync():1 ] addAction[  ] DefaultServiceRegistry[ writeLock():1 readLock():1 ] receive[ get():3 complete():3 warn():2 isEmpty():2 remove():1 ] stop[ clear():2 warn():1 unlock():1 stop():1 values():1 lock():1 info():1 ] removeService[ warn():1 unlock():1 stop():1 lock():1 remove():1 info():1 ] addService[ put():4 getClass():1 getName():1 unlock():1 start():1 isAssignableFrom():1 getFields():1 getType():1 getAnnotation():1 get():1 lock():1 join():1 value():1 ] start[ components():3 get():3 requireNonNull():2 warn():1 getParent():1 executor():1 transporter():1 context():1 ] getAction[ unlock():1 lock():1 ] send[ put():4 call():1 reject():1 publish():1 create():1 getAction():1 id():1 nodeID():1 ] getService[ unlock():1 get():1 lock():1 ] ,src/main/java/services/moleculer/service/DefaultServiceRegistry.java: [Extract Method(25)]
services.moleculer.transporter.AmqpTransporter,class,257 -> 293,d8894231f2e4523ed541a6ad96391f1db18cd996 -> e077958c125ddabce4a992ba7110bd5a72b3f527,217,133,84,7,12.0,12.0,3.0,3.0,477.0,650.0,256.0,290.0,0.0,0.0,36.0,34.0,57.0,63.0,disconnect[ close():2 warn():1 values():1 clear():1 ] setPassword[  ] setMandatory[  ] error[ warn():1 reconnect():1 ] setMessageProperties[  ] getUsername[  ] setDurable[  ] isExclusive[  ] reconnect[ disconnect():1 schedule():1 info():1 ] setExclusive[  ] AmqpTransporter[  ] getMessageProperties[  ] setAutoDelete[  ] connect[ endsWith():2 indexOf():2 disconnect():1 setPassword():1 setTopologyRecoveryEnabled():1 setUsername():1 setUri():1 isEmpty():1 getMessage():1 connected():1 warn():1 reconnect():1 newConnection():1 setAutomaticRecoveryEnabled():1 setSslContextFactory():1 setHeartbeatExecutor():1 setSharedExecutor():1 info():1 ] isMandatory[  ] setFactory[  ] setUsername[  ] subscribe[ basicConsume():1 queueDeclare():1 resolve():1 createChannel():1 containsKey():1 reject():1 put():1 ] isImmediate[  ] start[ get():10 isEmpty():2 add():1 getName():1 trim():1 asObject():1 asString():1 isPrimitive():1 asList():1 put():1 connect():1 ] isAutoDelete[  ] setImmediate[  ] isDurable[  ] getFactory[  ] setUrl[  ] getUrl[  ] getPassword[  ] stop[ disconnect():1 ] getChannelProperties[  ] publish[ warn():1 get():1 toString():1 basicPublish():1 write():1 info():1 ] getSslContextFactory[  ] setSslContextFactory[  ] setChannelProperties[  ] ,"src/main/java/services/moleculer/transporter/AmqpTransporter.java: [Extract Method(35), Change Attribute Type(2)]"
services.moleculer.transporter.JmsTransporter,class,171 -> 218,83c14b9e7c31a01c0f1b7b448556c133bbec5ca1 -> 5f8e35cf900bb25c390ed47078e9ef5bced94d07,334,334,0,44,14.0,13.0,2.0,2.0,324.0,337.0,269.0,258.0,0.0,0.0,42.0,41.0,64.0,63.0,disconnect[ close():4 values():2 clear():2 stop():1 ] setPassword[  ] getTopicConnectionFactory[  ] setTopicConnectionFactory[  ] error[ reconnect():1 ] getUsername[  ] reconnect[ endsWith():2 warn():1 disconnect():1 schedule():1 isEmpty():1 getMessage():1 info():1 ] getConnectionFactoryJndiName[  ] connect[ reconnect():2 isEmpty():2 createTopicConnection():2 connected():1 disconnect():1 lookup():1 createTopicSession():1 start():1 error():1 setClientID():1 ] setConnectionFactoryJndiName[  ] getAcknowledgeMode[  ] setTransacted[  ] setUsername[  ] subscribe[ put():2 setMessageListener():1 createTopic():1 resolve():1 containsKey():1 setDeliveryMode():1 received():1 error():1 createPublisher():1 reject():1 readBytes():1 getBodyLength():1 createSubscriber():1 ] setDeliveryMode[  ] start[ get():8 connect():1 ] setTtl[  ] getPassword[  ] stop[ disconnect():1 ] publish[ send():2 rollback():1 warn():1 writeBytes():1 get():1 commit():1 toString():1 write():1 createBytesMessage():1 info():1 ] JmsTransporter[  ] getDeliveryMode[  ] getPriority[  ] isTransacted[  ] setPriority[  ] getTtl[  ] setAcknowledgeMode[  ] ,"src/main/java/services/moleculer/transporter/JmsTransporter.java: [Extract Method(38), Inline Variable(5), Change Attribute Type(4), Rename Attribute(2)]"
services.moleculer.cachers.Cacher,class,40 -> 53,172f5de32559d1611081b5a62cba27e3cd69d6b0 -> 20bf5268910a6e1f0d574b0b523a24fa2256aa12,5,0,5,13,7.0,7.0,1.0,1.0,36.0,28.0,64.0,62.0,3.0,3.0,12.0,12.0,22.0,21.0,getCacheKey[  ] init[  ] set[  ] get[  ] Cacher[  ] del[  ] clean[ clean():1 ] close[  ] middleware[  ] ,"src/main/java/services/moleculer/cachers/Cacher.java: [Change Parameter Type(2), Change Variable Type(2), Rename Parameter(2), Rename Variable(2), Change Method Access Modifier(1), Move Method(1)]"
services.moleculer.cacher.DistributedCacher,class,324 -> 325,6d2f299ffc3f5b455255ad962e7d419240c32098 -> 2c484e217dc1cb1d8b2dbc171f1815200f11693d,96,5,91,2,4.0,4.0,4.0,4.0,15.0,4.0,122.0,53.0,2.0,2.0,26.0,12.0,28.0,13.0,getCacheKey[ add():1 encode():1 warn():1 length():1 digest():1 reset():1 poll():1 getInstance():1 getBytes():1 substring():1 ] getMaxKeyLength[  ] start[ get():1 setMaxKeyLength():1 ] DistributedCacher[ setMaxKeyLength():1 ] appendToKey[ append():4 toCharArray():1 asObject():1 toString():1 isPrimitive():1 ] setMaxKeyLength[ warn():1 ] ,"src/main/java/services/moleculer/cacher/DistributedCacher.java: [Pull Up Attribute(2), Extract Superclass(1)]"
services.moleculer.transporter.JmsTransporter,class,103 -> 131,18bc9a3547417bcffa8b40b5aaa5b17a7a3a017e -> 54f4194419f392049673478a7234e6acf59ad7cd,3,0,3,25,14.0,14.0,2.0,2.0,346.0,346.0,278.0,277.0,0.0,0.0,42.0,41.0,65.0,65.0,disconnect[ close():4 values():2 clear():2 stop():1 ] setPassword[  ] getTopicConnectionFactory[  ] setTopicConnectionFactory[  ] error[ reconnect():1 ] getUsername[  ] reconnect[ endsWith():2 warn():1 disconnect():1 schedule():1 isEmpty():1 getMessage():1 info():1 ] getConnectionFactoryJndiName[  ] connect[ reconnect():2 isEmpty():2 createTopicConnection():2 connected():1 disconnect():1 lookup():1 createTopicSession():1 start():1 error():1 setClientID():1 ] setConnectionFactoryJndiName[  ] getAcknowledgeMode[  ] setTransacted[  ] setUsername[  ] subscribe[ put():2 setMessageListener():1 createTopic():1 resolve():1 containsKey():1 setDeliveryMode():1 received():1 error():1 createPublisher():1 reject():1 readBytes():1 getBodyLength():1 createSubscriber():1 ] setDeliveryMode[  ] start[ get():8 connect():1 ] setTtl[  ] getPassword[  ] stop[ disconnect():1 ] publish[ send():2 rollback():1 warn():1 writeBytes():1 get():1 commit():1 toString():1 write():1 createBytesMessage():1 info():1 ] JmsTransporter[  ] getDeliveryMode[  ] getPriority[  ] isTransacted[  ] setPriority[  ] getTtl[  ] setAcknowledgeMode[  ] ,"src/main/java/services/moleculer/transporter/JmsTransporter.java: [Extract Method(38), Inline Variable(5), Change Attribute Type(4), Rename Attribute(2)]"
services.moleculer.config.ServiceBrokerConfig,class,62 -> 215,fff362794e27ddfebda1aa19fcf645a9d07e4834 -> 734d3d52d5f96e70f3887bdba620dcc5c9afdcbd,115,115,0,141,21.0,1.0,1.0,1.0,479.0,108.0,209.0,63.0,0.0,0.0,47.0,5.0,57.0,17.0,getLoggerFactory[  ] getNodeID[  ] getMaxCallLevel[  ] setTransporter[  ] getHeartbeatTimeout[  ] getCircuitBreaker[  ] setRequestTimeout[  ] setPreferLocal[  ] isDisableBalancer[  ] setNodeID[  ] setHeartbeatInterval[  ] getSerializer[  ] setSerializer[  ] getTransporter[  ] getHeartbeatInterval[  ] isPreferLocal[  ] setDisableBalancer[  ] setLoggerFactory[  ] setHeartbeatTimeout[  ] getCacher[  ] getRequestTimeout[  ] getRequestRetry[  ] setCircuitBreaker[  ] getStrategyFactory[  ] setStrategyFactory[  ] setCacher[  ] getNamespace[  ] setRequestRetry[  ] setNamespace[  ] setMaxCallLevel[  ] ,"src/main/java/services/moleculer/config/ServiceBrokerConfig.java: [Change Return Type(6), Rename Method(4), Rename Parameter(4), Change Parameter Type(4), Remove Parameter(2), Change Method Access Modifier(2), Move And Rename Method(1), Move Method(1)]"
services.moleculer.service.NodeDescriptor,class,178 -> 179,2e333d152a607b9a5175396409ea32e16180c75b -> 89dac9dec9a7e516fedca0d6340de1572b3218f7,6,1,5,2,5.0,5.0,1.0,1.0,0.0,0.0,144.0,139.0,0.0,0.0,10.0,10.0,42.0,43.0,byInfo[ byInfo():1 ] switchToOnline[ get():3 ] getIP[ get():2 size():1 isEmpty():1 asString():1 ] NodeDescriptor[ getIP():2 get():2 getHost():2 set():1 ] getHeartbeatWhen[ get():1 ] isOnline[ get():1 ] getOfflineSnapshot[ get():1 ] local[ local():1 ] updateCpu[ compareAndSet():1 get():1 ] offline[ set():2 byInfo():1 byHost():1 ] getCpuSnapshot[ get():1 ] getOfflineSince[ get():1 ] byHost[ byHost():1 ] switchToOffline[ compareAndSet():4 get():2 currentTimeMillis():1 ] isOffline[ get():1 ] getCpuUsage[ get():1 ] getHost[ get():1 isEmpty():1 ] ,"src/main/java/services/moleculer/service/NodeDescriptor.java: [Change Return Type(4), Add Method Modifier(4), Change Attribute Access Modifier(3), Move And Rename Attribute(3), Rename Method(2), Change Attribute Type(2), Change Method Access Modifier(2), Move Method(2), Remove Attribute Modifier(1), Add Attribute Modifier(1), Move Attribute(1)]"
services.moleculer.stream.PacketStream,class,383 -> 384,11735fb4c22a25c9719f5fa45b55df52c83332d8 -> c4140252035216a9cd674ae899fd2c5940811c80,699,187,512,7,10.0,6.0,1.0,1.0,845.0,6.0,423.0,226.0,0.0,0.0,57.0,11.0,93.0,18.0,addPacketListener[ add():1 invokeListeners():1 ] transferFrom[ transferFrom():12 newSingleThreadScheduledExecutor():2 reject():2 asOutputStream():2 scheduledStreamWrite():1 scheduledChannelWrite():1 allocate():1 openStream():1 ] asInputStream[ addPacketListener():1 asInputStream():1 ] error[ invokeListeners():1 set():1 compareAndSet():1 ensureOpen():1 ] transferTo[ transferTo():3 addPacketListener():2 reject():1 ] scheduledStreamWrite[ flush():2 complete():2 close():2 shutdown():2 scheduledStreamWrite():1 schedule():1 error():1 directStreamWrite():1 ] setScheduler[  ] ensureOpen[ get():1 ] PacketStream[ getNodeID():1 getScheduler():1 getConfig():1 ] asOutputStream[ asOutputStream():1 ] getScheduler[  ] write[ offer():1 invokeListeners():1 ensureOpen():1 arraycopy():1 write():1 ] close[ offer():1 invokeListeners():1 set():1 get():1 ] directStreamWrite[ read():1 write():1 ] isCompleted[ isClosed():1 isRejected():1 ] resume[ invokeListeners():1 compareAndSet():1 ] isPaused[ get():1 ] isEmpty[ isEmpty():1 ] removePacketListener[ remove():1 ] pause[ compareAndSet():1 ensureOpen():1 ] directChannelWrite[ read():1 array():1 write():1 ] invokeListeners[ get():3 clear():2 onData():1 onClose():1 onError():1 isEmpty():1 poll():1 ] scheduledChannelWrite[ flush():2 complete():2 close():2 shutdown():2 directChannelWrite():1 schedule():1 scheduledChannelWrite():1 error():1 ] isClosed[ get():1 ] size[ size():1 ] isRejected[ get():1 ] ,src/main/java/services/moleculer/stream/PacketStream.java: [Extract Method(38)]
