Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
swim.remote.RemoteHost,class,362 -> 363,825c033114353c3ac0c441c3959be47bf7f65ba3 -> 3e4ab8f61f5b32dae73a01dead3f31561d9a10ba,0,0,0,32,79.0,72.0,3.0,3.0,5335.0,5335.0,1207.0,1207.0,1.0,1.0,186.0,186.0,280.0,280.0,onAuthedResponse[  ] createPushRequest[  ] pushDown[ pushDown():1 ] openUplink[ get():2 updated():2 empty():2 laneUri():1 resolve():1 added():1 compareAndSet():1 setLinkContext():1 isConnected():1 createUplink():1 nodeUri():1 didConnect():1 ] injectValueData[ injectValueData():1 ] didUnload[  ] closeDownlink[ closeDownlink():1 ] onSyncRequest[ isAllowed():1 isDenied():1 feed():1 laneUri():1 routeDownlink():1 get():1 forbid():1 nodeUri():1 policy():1 canSync():1 ] injectMapData[ injectMapData():1 ] localPrincipal[ localPrincipal():1 ] getNodes[ empty():1 ] routeDownlink[ nodeUri():2 get():2 updated():2 queueUp():1 resolve():1 laneUri():1 openDown():1 body():1 closeDown():1 openDownlink():1 empty():1 createDownlink():1 rate():1 compareAndSet():1 prio():1 ] doRead[  ] onUnlinkedResponse[ removed():2 get():2 nodeUri():2 next():1 iterator():1 resolve():1 laneUri():1 compareAndSet():1 isEmpty():1 queueDown():1 hasNext():1 updated():1 ] localAddress[ localAddress():1 ] setPrimary[ compareAndSet():1 ] willClose[ close():2 closeUplinks():1 closeDownlinks():1 ] onCommandMessage[ get():3 nodeUri():2 isAllowed():1 isDenied():1 queueUp():1 resolve():1 laneUri():1 createPushRequest():1 pushDown():1 forbid():1 canDownlink():1 policy():1 ] willOpen[  ] didBecome[  ] isConnected[ isConnected():1 ] closeDownlinks[ next():2 valueIterator():2 hasNext():2 compareAndSet():1 closeDown():1 empty():1 ] doWrite[  ] onDeauthedResponse[  ] openSpatialData[ openSpatialData():1 ] closeUplink[ removed():3 updated():3 get():2 isEmpty():2 didCloseUp():1 laneUri():1 compareAndSet():1 ] reconnect[ close():1 ] unwrapHost[ getClass():1 isAssignableFrom():1 ] willSecure[  ] onUnknownEnvelope[  ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] isRemote[  ] injectListData[ injectListData():1 ] remoteIdentity[  ] isSecure[ isSecure():1 ] openDownlink[ openDownlink():1 ] stage[ stage():1 ] didRead[ from():2 write():2 onLinkRequest():1 onAuthedResponse():1 onCommandMessage():1 onAuthRequest():1 onUnlinkedResponse():1 onDeauthedResponse():1 onUnlinkRequest():1 onSyncRequest():1 onSyncedResponse():1 payload():1 onLinkedResponse():1 onDeauthRequest():1 onEventMessage():1 close():1 onUnknownEnvelope():1 ] onLinkedResponse[ routeUplink():1 ] localIdentity[  ] didTimeout[  ] dataBindings[ emptyIterator():1 ] isReplica[  ] warpSocketContext[  ] willConnect[  ] routeUplink[ get():2 nodeUri():2 next():1 iterator():1 resolve():1 laneUri():1 queueDown():1 hasNext():1 ] didFail[ printStackTrace():1 getMessage():1 from():1 write():1 close():1 ] data[ data():1 ] resolve[ path():1 fragment():1 resolve():1 scheme():1 get():1 isDefined():1 authority():1 query():1 from():1 put():1 undefined():1 ] openNode[  ] createUplink[  ] openValueData[ openValueData():1 ] willStop[  ] willBecome[  ] cipherSuite[ cipherSuite():1 ] setReplica[ compareAndSet():1 ] pushUp[ nodeUri():2 createPullEnvelope():1 feed():1 envelope():1 resolve():1 prio():1 ] hostContext[  ] isMaster[  ] setHostContext[  ] onDeauthRequest[ feed():1 set():1 ] tierContext[  ] remotePrincipal[ remotePrincipal():1 ] remoteCertificates[ remoteCertificates():1 empty():1 ] remoteAddress[ remoteAddress():1 ] info[ info():1 ] localCertificates[ localCertificates():1 empty():1 ] isSlave[  ] didBecomeSlave[ compareAndSet():1 ] onAuthRequest[ feed():2 isAllowed():1 authenticate():1 set():1 isForbidden():1 get():1 from():1 body():1 write():1 close():1 ] willLoad[  ] didWrite[  ] closeUplinks[ next():3 hasNext():3 valueIterator():2 iterator():1 compareAndSet():1 closeUp():1 empty():1 ] didDisconnect[ reconnect():1 disconnectUplinks():1 didDisconnect():1 ] didOpen[  ] openListData[ openListData():1 ] createDownlink[  ] didSecure[  ] onUnlinkRequest[ removed():2 get():2 nodeUri():2 queueUp():1 resolve():1 laneUri():1 compareAndSet():1 isEmpty():1 updated():1 ] warn[ warn():1 ] setWarpSocketContext[  ] didBecomeMaster[ compareAndSet():1 ] didUpgrade[ start():1 ] httpDownlink[ httpDownlink():1 ] httpUplink[ setHttpContext():1 ] createPullEnvelope[  ] didLoad[  ] forbid[ from():1 write():1 close():1 ] error[ newUpdater():4 parseInt():1 getProperty():1 error():1 ] didConnect[ from():4 getPort():1 set():1 inetAddress():1 absent():1 getAddress():1 slash():1 remoteAddress():1 connectUplinks():1 didConnect():1 ] partKey[ partKey():1 ] willUnload[  ] trace[ trace():1 ] securityProtocol[ securityProtocol():1 ] isPrimary[  ] hostUri[ hostUri():1 ] disconnectUplinks[ next():3 hasNext():3 valueIterator():2 iterator():1 didDisconnect():1 ] meshUri[ meshUri():1 ] onEventMessage[ get():2 nodeUri():2 next():1 iterator():1 resolve():1 laneUri():1 queueDown():1 hasNext():1 ] onLinkRequest[ isAllowed():1 isDenied():1 feed():1 laneUri():1 routeDownlink():1 get():1 canLink():1 forbid():1 nodeUri():1 policy():1 ] debug[ debug():1 ] didStop[  ] willStart[  ] connectUplinks[ next():3 hasNext():3 valueIterator():2 iterator():1 didConnect():1 ] schedule[ schedule():1 ] RemoteHost[ empty():3 ] onSyncedResponse[ routeUplink():1 ] didStart[  ] closeData[  ] bindDownlink[ bindDownlink():1 ] idleTimeout[  ] getNode[  ] ,"swim-java/swim-core-java/swim.remote/src/main/java/swim/remote/RemoteHost.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.codec.DiagnosticSpec,class,430 -> 431,b3f7945889901aa7eb9c619e2ee610e0fb6f7014 -> 831fce22aed880c15f0422797a2143ef3e6b0d7c,0,0,0,48,9.0,9.0,1.0,1.0,190.0,190.0,213.0,150.0,0.0,0.0,24.0,21.0,20.0,20.0,testOneLineSpanWithMessageAndNotes[ at():2 from():2 printDiagnostic():1 stringInput():1 warning():1 assertEquals():1 toString():1 id():1 ] testTwoLineSpanWithMessageAndNotes[ at():2 from():2 printDiagnostic():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testMultiInputMultiMessageCause[ at():4 from():4 stringInput():2 id():2 printDiagnostic():1 note():1 assertEquals():1 toString():1 error():1 ] testMultiMessageCause[ at():4 from():4 printDiagnostic():1 note():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testSevenLineSpanWithNotes[ at():2 from():2 printDiagnostic():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testOneLineMarkWithNote[ printDiagnostic():1 note():1 at():1 stringInput():1 from():1 assertEquals():1 toString():1 id():1 ] testOneLineMark[ printDiagnostic():1 at():1 stringInput():1 from():1 assertEquals():1 toString():1 id():1 info():1 ] testTwoLineSpan[ at():2 from():2 printDiagnostic():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testOneLineSpan[ at():2 from():2 printDiagnostic():1 stringInput():1 warning():1 assertEquals():1 toString():1 id():1 ] testTenLineSpan[ at():2 from():2 printDiagnostic():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] printDiagnostic[ println():1 toString():1 styled():1 ] testOneLineNumberPadding[ printDiagnostic():1 at():1 stringInput():1 warning():1 from():1 assertEquals():1 toString():1 id():1 ] testOneLineMarkAtStart[ printDiagnostic():1 at():1 debug():1 stringInput():1 from():1 assertEquals():1 toString():1 id():1 ] testCauseBeforeError[ at():4 from():4 printDiagnostic():1 note():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testTenLineSpanWithNotes[ at():2 from():2 printDiagnostic():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testCauseAfterError[ at():4 from():4 printDiagnostic():1 note():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testMultiInputCause[ at():4 from():4 stringInput():2 id():2 printDiagnostic():1 note():1 assertEquals():1 toString():1 error():1 ] testOneLineMarkNoNewline[ printDiagnostic():1 at():1 stringInput():1 warning():1 from():1 assertEquals():1 toString():1 id():1 ] testSevenLineSpan[ at():2 from():2 printDiagnostic():1 stringInput():1 assertEquals():1 toString():1 id():1 error():1 ] testOneLineMarkAtNewline[ printDiagnostic():1 at():1 debug():1 stringInput():1 from():1 assertEquals():1 toString():1 id():1 ] ,swim-system-java/swim-core-java/swim.codec/src/test/java/swim/codec/DiagnosticSpec.java: [Extract Method(171)]
swim.json.JsonParserSpec,class,260 -> 261,c389add405bcf1c0524a83af6305fdd2cc8a9836 -> b016296dbfa646c2bbbe228693761f85b03cadcb,0,0,0,935,7.0,7.0,1.0,1.0,703.0,666.0,328.0,323.0,0.0,0.0,14.0,12.0,38.0,37.0,parseObjectsWithAttributes[ of():2 assertParses():1 ] parseNulls[ assertParses():1 extant():1 ] parseUnclosedNonEmptyObjectFails[ assertParseFails():8 ] parseStringsWithUnicodeEscapes[ assertParses():19 from():19 ] parseEmptyStrings[ assertParses():2 empty():2 ] parseStringsWithCharacterEscapes[ assertParses():2 from():2 ] parseUnicodeIdentifiers[ assertParses():38 from():38 ] parseNonEmptyStrings[ assertParses():2 from():2 ] parseNegativeDecimalsWithExponents[ assertParses():30 from():30 ] parseNonEmptyArrays[ from():2 empty():2 assertParses():1 of():1 extant():1 ] assertParseFails[ assertThrows():1 ] parseNegativeIntegers[ assertParses():8 from():8 ] parseTrailingDecimalFails[ assertParseFails():1 ] parseIdentifiers[ assertParses():1 from():1 ] parseUnclosedEmptyArrayFails[ assertParseFails():1 ] parseUnclosedEmptyStringFails[ assertParseFails():2 ] parsePositiveDecimals[ assertParses():7 from():7 ] parseHexadecimals[ assertParses():31 uint64():19 uint32():12 ] parsePositiveIntegers[ assertParses():8 from():8 ] parseUnclosedEmptyObjectFails[ assertParseFails():1 ] parseTrailingExponentFails[ assertParseFails():10 ] parseNonEmptyObjects[ of():8 from():2 empty():2 assertParses():1 ] parseEmptyObjects[ assertParses():1 empty():1 ] parseTrailingValuesFails[ assertParseFails():2 ] parseNakedNegativeFails[ assertParseFails():1 ] parsePositiveDecimalsWithExponents[ assertParses():30 from():30 ] parseNegativeDecimals[ assertParses():7 from():7 ] parseTrailingArrayCommaFails[ assertParseFails():3 ] parseArraysWithWhitespace[ assertParses():2 of():1 empty():1 ] parseEmptyArrays[ assertParses():1 empty():1 ] assertParses[ modelParser():2 assertParses():2 valueParser():2 ] parseObjectsWithWhitespace[ of():3 assertParses():2 empty():1 ] parseTrailingObjectCommaFails[ assertParseFails():3 ] parseUnclosedNonEmptyArrayFails[ assertParseFails():4 ] parseUnclosedNonEmptyStringFails[ assertParseFails():4 ] parseBooleans[ assertParses():2 from():2 ] parseBigIntegers[ assertParses():2 from():2 ] ,swim-system-java/swim-core-java/swim.json/src/test/java/swim/json/JsonParserSpec.java: [Extract Method(42)]
swim.runtime.HostAddress,class,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,32,22,10,85,7.0,10.0,2.0,1.0,0.0,0.0,77.0,77.0,0.0,0.0,16.0,16.0,22.0,22.0,partKey[ copy():1 ] debug[ write():8 debug():4 toString():2 ] edgeName[  ] hashCode[ hashCode():4 mix():4 mash():1 hash():1 ] equals[ equals():4 ] hostUri[ hostUri():1 copy():1 parse():1 ] meshUri[ meshUri():1 copy():1 parse():1 ] toString[ debug():1 ] from[ parse():2 ] copy[  ] HostAddress[ commit():1 ] nodeUri[ parse():1 nodeUri():1 ] ,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HostAddress.java: [Extract Class(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.LaneProxy,class,24 -> 35,3054ca5f6c976ea053ed18976b49a44cc186db1e -> 4f261f21aea246fd3bfc33207fe623f3733faeb0,0,0,0,44,24.0,24.0,1.0,1.0,0.0,6.0,190.0,193.0,1.0,0.0,58.0,59.0,61.0,62.0,getUplinks[ getUplinks():1 ] didFail[ didFail():1 ] laneUri[ laneUri():1 ] data[ data():1 ] pushUpCommand[ pushUpCommand():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] openUplink[ openUplink():1 ] willStop[ willStop():1 ] agentKey[ agentKey():1 ] injectValueData[ injectValueData():1 ] didUnload[ didUnload():1 ] nodeUri[ nodeUri():1 ] closeDownlink[ closeDownlink():1 ] isLoaded[ isLoaded():1 ] closeLaneView[ closeLaneView():1 ] unwrapLane[ unwrapLane():1 getClass():1 isAssignableFrom():1 ] getUplink[ getUplink():1 ] pushUp[ pushUp():1 ] tierContext[  ] unload[ unload():1 ] injectMapData[ injectMapData():1 ] info[ info():1 ] willLoad[ willLoad():1 ] getLaneView[ getLaneView():1 ] laneBinding[  ] isStarted[ isStarted():1 ] didOpen[ didOpen():1 ] openListData[ openListData():1 ] warn[ warn():1 ] stop[ stop():1 ] willClose[ willClose():1 ] httpDownlink[ httpDownlink():1 ] httpUplink[ httpUplink():1 ] willOpen[ willOpen():1 ] isOpened[ isOpened():1 ] LaneProxy[  ] didLoad[ didLoad():1 ] error[ error():1 ] partKey[ partKey():1 ] willUnload[ willUnload():1 ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] didClose[ didClose():1 ] closeUplink[ closeUplink():1 ] load[ load():1 ] identity[ identity():1 ] setLaneContext[ setLaneContext():1 ] hostUri[ hostUri():1 ] meshUri[ meshUri():1 ] close[ close():1 ] laneContext[  ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] openLaneView[ openLaneView():1 ] debug[ debug():1 ] didStop[ didStop():1 ] injectListData[ injectListData():1 ] start[ start():1 ] openDownlink[ openDownlink():1 ] willStart[ willStart():1 ] schedule[ schedule():1 ] didStart[ didStart():1 ] stage[ stage():1 ] closeData[ closeData():1 ] bindDownlink[ bindDownlink():1 ] isClosed[ isClosed():1 ] dataBindings[ dataBindings():1 ] open[ open():1 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/LaneProxy.java: [Extract Class(12), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.server.MapLaneSpec,class,48 -> 62,c747c396e535fe37d99b72a8b806cab7be6c1886 -> a6a63b18f56b1dbccac4da4c9a9cdc1334a9fbed,289,218,71,3,22.0,9.0,3.0,3.0,0.0,0.0,108.0,211.0,0.0,0.0,24.0,27.0,1.0,5.0,testClear[ size():5 assertEquals():5 await():4 put():2 clear():1 observe():1 ] verifyMapLaneValuesSet[ assertTrue():3 getClass():2 contains():2 stringValue():2 getName():2 size():2 next():1 iterator():1 assertEquals():1 hasNext():1 isAssignableFrom():1 ] stopServer[ sleep():1 stop():1 close():1 delete():1 ] testRemove[ assertEquals():10 size():5 get():5 await():4 put():2 unit():1 absent():1 forString():1 observe():1 remove():1 ] testPut[ values():16 verifyMapLaneValuesSet():8 keySet():8 entrySet():4 verifyMapLaneEntrySet():4 verifyMapLaneKeySet():4 put():2 assertEquals():1 observe():1 size():1 of():1 await():1 updated():1 ] delete[ getProperty():1 deleteR():1 ] deleteR[ delete():2 println():1 getAbsolutePath():1 exists():1 listFiles():1 deleteR():1 isDirectory():1 ] verifyMapLaneEntrySet[ assertEquals():5 getClass():4 getName():4 stringValue():4 get():4 isAssignableFrom():2 size():2 assertTrue():2 next():1 getKey():1 hasNext():1 getValue():1 iterator():1 ] testDownlinkMap[ values():2 put():2 await():2 keySet():2 laneUri():1 verifyMapLaneValuesSet():1 entrySet():1 keyClass():1 assertEquals():1 downlinkMap():1 nodeUri():1 observe():1 verifyMapLaneEntrySet():1 size():1 of():1 hostUri():1 valueClass():1 updated():1 open():1 verifyMapLaneKeySet():1 ] startServer[ laneUri():4 hostUri():4 downlinkMap():4 nodeUri():4 open():4 empty():4 keyClass():2 valueClass():2 bind():1 start():1 materializePlane():1 storeDef():1 ] testTake[ assertEquals():10 size():5 get():5 put():5 await():4 unit():3 forString():3 take():1 observe():1 ] storeDef[ getProperty():1 ] testLinkToJoinMapLane[ keySet():12 values():8 verifyMapLaneKeySet():8 laneUri():6 clear():6 downlinkMap():6 nodeUri():6 hostUri():6 open():6 verifyMapLaneValuesSet():4 entrySet():4 keyClass():4 observe():4 put():4 empty():4 verifyMapLaneEntrySet():4 valueClass():4 updated():3 await():2 of():1 ] verifyMapLaneKeySet[ assertTrue():3 getClass():2 contains():2 stringValue():2 getName():2 size():2 next():1 iterator():1 assertEquals():1 hasNext():1 isAssignableFrom():1 ] testDrop[ assertEquals():10 size():5 get():5 put():5 await():4 unit():2 forString():2 drop():1 observe():1 ] ,"swim-java/swim-core-java/swim.server/src/test/java/swim/server/MapLaneSpec.java: [Rename Parameter(4), Move Method(4), Merge Class(2), Move Class(1), Move Source Folder(1)] swim-system-java/swim-mesh-java/swim.server/src/test/java/swim/server/MapLaneSpec.java: [Rename Parameter(4), Move Source Folder(1)]"
swim.js.JsAgentDef,class,51 -> 147,d22db6d962a17c4d4f5820df8785a33965cf767f -> ee1c3ce3e446d5d420be5be061d23b4055ae9f57,56,25,31,19,6.0,6.0,1.0,1.0,0.0,0.0,69.0,66.0,0.0,0.0,14.0,14.0,22.0,20.0,modulePath[ copy():1 ] debug[ write():10 debug():3 isDefined():1 ] hashCode[ mix():3 hash():2 seed():1 hashCode():1 mash():1 ] equals[ equals():3 ] agentName[ copy():1 ] toString[ debug():1 ] from[ absent():2 parse():1 ] copy[  ] fromModulePath[ absent():2 toString():1 parse():1 ] JsAgentDef[  ] props[ copy():1 ] ,"swim-system-java/swim-polyglot-java/swim.js/src/main/java/swim/js/JsAgentDef.java: [Pull Up Method(12), Rename Parameter(12), Change Return Type(10), Change Parameter Type(6), Change Type Declaration Kind(2), Add Method Modifier(2), Remove Method Annotation(2), Change Variable Type(2), Pull Up Attribute(2), Collapse Hierarchy(1), Remove Method Modifier(1)]"
swim.auth.OpenIdAuthenticatorDef,class,48 -> 128,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 3173a63a3b5a57073a5233e9d9a71cdc251dda93,0,0,0,179,10.0,9.0,1.0,1.0,0.0,0.0,54.0,54.0,0.0,0.0,10.0,9.0,15.0,15.0,OpenIdAuthenticatorDef[  ] publicKeyDefs[  ] debug[ write():8 debug():4 ] form[  ] hashCode[ mix():4 hashCode():3 seed():1 mash():1 hash():1 ] equals[ equals():4 ] audiences[  ] toString[ debug():1 ] authenticatorName[  ] issuers[  ] ,"swim-system-java/swim-mesh-java/swim.auth/src/main/java/swim/auth/OpenIdAuthenticatorDef.java: [Change Return Type(4), Add Method Modifier(3), Move And Rename Class(2), Split Package(2), Rename Parameter(2), Change Variable Type(2), Add Parameter(2), Remove Class Modifier(1), Change Attribute Type(1), Extract Class(1)]"
swim.server.ServerPlane,class,24 -> 35,3054ca5f6c976ea053ed18976b49a44cc186db1e -> 4f261f21aea246fd3bfc33207fe623f3733faeb0,0,0,0,44,62.0,60.0,3.0,2.0,2312.0,2312.0,485.0,485.0,0.0,0.0,107.0,108.0,137.0,137.0,materializeAuthDef[ setContext():1 addAuthenticator():1 ] didFail[ newUpdater():3 didFail():1 ] data[  ] materialize[ materialize():2 getDeclaredConstructor():2 materializeContextConstructor():1 forName():1 className():1 materializeNoArgConstructor():1 ] agentClass[ apply():1 ] createNode[ get():1 props():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] willStop[ stop():2 willStop():1 ] injectValueData[  ] didUnload[  ] setStoreDef[  ] closeDownlink[  ] injectMesh[  ] createMesh[  ] setPlane[  ] injectLane[ getAgentRoute():1 agentTypePolicy():1 ] reflectAgentTypeField[ getAnnotation():4 getName():2 route():2 length():1 parse():1 type():1 getAgentTypeDef():1 setAgentTypeContext():1 get():1 name():1 addAgentRoute():1 addAgentType():1 value():1 ] bind[ bind():3 httpSettings():3 address():2 port():2 warpSettings():2 bindHttp():2 toValue():1 standard():1 bindHttps():1 tlsSettings():1 toString():1 ] reflectAgentTypeFields[ getDeclaredFields():1 reflectAgentTypeField():1 reflectAgentTypeFields():1 setAccessible():1 getType():1 isAssignableFrom():1 getSuperclass():1 ] removeAgentRoute[ removed():1 compareAndSet():1 ] createPart[  ] tierContext[  ] injectMapData[  ] info[  ] getAgentType[ get():1 ] injectNode[ getAgentRoute():1 path():1 getServerPart():1 agentTypePolicy():1 tail():1 isAbsolute():1 directory():1 ] willLoad[ load():1 ] getServerPart[ getNetwork():1 unwrapPart():1 getPart():1 ] didOpen[  ] openListData[ openListData():1 ] getAgentRoute[ get():1 ] warn[  ] setWarpSettings[  ] injectPart[ init():1 path():1 isDefined():1 loadStorage():1 toString():1 ] getStorage[  ] addAuthenticator[ appended():1 compareAndSet():1 ] addAgentRoute[ compareAndSet():1 addAgentRoute():1 parse():1 updated():1 ] materializeNoArgConstructor[ reflectAgentTypeFields():1 setPlaneContext():1 clear():1 materializeAuthDefs():1 newInstance():1 materializeAgentTypeDefs():1 ] hasAgentType[ containsKey():1 ] willClose[ willClose():1 close():1 ] httpDownlink[ httpDownlink():1 ] materializeContextConstructor[ reflectAgentTypeFields():1 setPlaneContext():1 clear():1 materializeAuthDefs():1 newInstance():1 materializeAgentTypeDefs():1 ] willOpen[ start():1 open():1 ] removeAgentType[ removed():1 compareAndSet():1 ] authenticate[ allow():1 fromUri():1 authenticate():1 size():1 get():1 absent():1 forbid():1 requestUri():1 ] didLoad[  ] authenticators[  ] materializeAgentTypeDef[ route():2 forName():1 setAgentTypeContext():1 apply():1 getAnnotation():1 name():1 addAgentRoute():1 className():1 addAgentType():1 parse():1 value():1 ] error[  ] planePolicy[  ] willUnload[ unload():1 close():1 ] endpoint[  ] openSpatialData[ openSpatialData():1 ] trace[  ] didClose[ didClose():1 stop():1 close():1 ] createHost[ stringValue():1 equals():1 ] setAuthenticators[ set():1 ] injectHost[  ] root[  ] setStorage[  ] materializeAuthDefs[ authDefs():1 materializeAuthDef():1 ] meshUri[ empty():1 ] addAgentType[ compareAndSet():1 updated():1 ] getPlane[  ] policy[  ] injectSpatialData[  ] openMapData[ openMapData():1 ] ServerPlane[ empty():3 ] debug[  ] didStop[ didStop():1 ] injectListData[  ] getStoreDef[  ] openDownlink[ openDownlink():1 ] willStart[ start():2 willStart():1 ] setPlanePolicy[  ] schedule[  ] didStart[ didStart():1 ] stage[  ] bindDownlink[ bindDownlink():1 ] warpSettings[  ] materializeAgentTypeDefs[ agentTypeDefs():1 values():1 name():1 hasAgentType():1 materializeAgentTypeDef():1 ] ,"swim-java/swim-core-java/swim.server/src/main/java/swim/server/ServerPlane.java: [Extract Class(10), Move Method(8), Change Variable Type(4), Add Variable Modifier(4), Rename Variable(4), Change Return Type(4), Add Parameter(3), Rename Attribute(2), Change Attribute Type(2), Add Attribute Modifier(2), Rename Method(2), Add Method Annotation(1)]"
swim.db.QTree,class,489 -> 492,969602bc315161168513ca522431bfdb97e12548 -> 5e11379db1b90bf0005c1c13de84704e04143594,0,0,0,54,18.0,15.0,2.0,2.0,0.0,0.0,256.0,241.0,0.0,0.0,51.0,45.0,64.0,61.0,cursor[ cursor():2 ] deltaCursor[ deltaCursor():2 ] evacuated[ evacuated():1 ] seed[  ] moved[ balanced():2 evacuated():1 removed():1 page():1 updated():1 pageRef():1 ] containsValue[ cursor():1 toValue():1 next():1 equals():1 hasNext():1 ] diffSize[ softVersion():1 diffSize():1 ] QTree[ toValue():1 rootRef():1 currentTimeMillis():1 empty():1 ] rootRef[  ] load[ settings():1 await():1 loadAsync():1 ] get[ cursor():1 next():1 toValue():1 get():1 equals():1 absent():1 hasNext():1 page():1 key():1 ] loadAsync[ loadTreeAsync():1 constant():1 isNonFatal():1 trap():1 toDebugString():1 ] soften[ soften():1 ] isResident[  ] treeSize[ treeSize():1 ] writeDiff[ softVersion():1 writeDiff():1 ] committed[ committed():2 isCommitted():1 ] containsKey[ cursor():1 next():1 containsKey():1 equals():1 hasNext():1 page():1 key():1 ] treeType[  ] isEmpty[ isEmpty():1 ] reduced[ evacuated():1 reduced():1 ] treeContext[  ] uncommitted[ uncommitted():2 ] depthCursor[ depthCursor():2 ] removed[ evacuated():1 removed():1 page():1 balanced():1 pageRef():1 ] isTransient[  ] updated[ evacuated():1 page():1 balanced():1 updated():1 pageRef():1 ] cleared[ isEmpty():1 pageRef():1 empty():1 ] ,"swim-java/swim-runtime-java/swim-core-java/swim.db/src/main/java/swim/db/QTree.java: [Extract And Move Method(126), Extract Method(39)] swim-java/swim-runtime-java/swim-core-java/swim.db/src/main/java/swim/db/QTreePageRef.java: [Extract Variable(5)]"
swim.store.StoreProxy,class,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,18.0,16.0,1.0,1.0,167.0,167.0,94.0,94.0,0.0,0.0,29.0,29.0,27.0,27.0,openMapData[ openMapData():1 ] listData[ listData():1 injectListData():1 from():1 openListData():1 ] injectListData[ injectListData():1 ] storeContext[  ] openValueData[ openValueData():1 ] injectValueData[ injectValueData():1 ] openListData[ openListData():1 ] valueData[ openValueData():1 from():1 injectValueData():1 valueData():1 ] setStoreContext[ setStoreContext():1 ] mapData[ openMapData():1 mapData():1 from():1 injectMapData():1 ] openSpatialData[ openSpatialData():1 ] geospatialData[ wgs84Form():1 geospatialData():1 spatialData():1 from():1 ] closeData[ closeData():1 ] spatialData[ openSpatialData():1 spatialData():1 from():1 injectSpatialData():1 ] openStore[ openStore():1 ] injectStore[ injectStore():1 ] injectMapData[ injectMapData():1 ] StoreProxy[  ] dataBindings[ dataBindings():1 ] close[ close():1 ] storeBinding[  ] injectSpatialData[ injectSpatialData():1 ] ,"swim-java/swim-core-java/swim.store/src/main/java/swim/store/StoreProxy.java: [Remove Parameter(4), Move Method(4)]"
