Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
swim.actor.ActorSpace,createPart,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.AbstractDownlinkBinding,warn,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.lane.MapLaneModel,take,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/MapLaneModel.java: [Change Method Access Modifier(30), Remove Parameter(15), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.runtime.HttpProxy,remoteIdentityDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.DownlinkView,isConnected,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.runtime.router.HostTable,openNode,154 -> 324,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 185574f8c4f40e4b8fae72f8c29749ba347eb278,80,0,80,7,9.0,8.0,31.0,31.0,13.0,13.0,6.0,6.0,7,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTable.java: [Extract Method(123), Change Variable Type(32), Change Return Type(8), Change Attribute Type(4), Extract Interface(2)]"
swim.store.mem.MemStore,valueData,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-java/swim-core-java/swim.store.mem/src/main/java/swim/store/mem/MemStore.java: [Extract Class(259), Move Method(237), Add Method Annotation(50), Extract Variable(12), Add Variable Modifier(2), Rename Variable(2), Move Attribute(1)]"
swim.runtime.HttpProxy,didConnect,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.AbstractDownlinkBinding,localPrincipal,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.HttpProxy,localCertificatesUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.AbstractDownlinkBinding,securityProtocol,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.AbstractUplinkContext,didFail,53 -> 290,3bc69239d6ae8051df994cae92636687f8ca560a -> 0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9,0,0,0,14,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.actor.ActorSpace,openMetaUplink,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.HttpProxy,didDisconnect,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.uri.UriAuthority,portPart,154 -> 189,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> e852cb1e1c5d7142ac0a8e258e99b7b23adc1be7,0,0,0,14,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-core-java/swim.uri/src/main/java/swim/uri/UriAuthority.java: [Extract Superclass(2)]
swim.deflate.InflateSpec,inflateImage,207 -> 210,ae83a1550e26cf7f7289c119d0dcb07cec4cb15b -> 3468582b2f72fa17b5c9cee4148cac675fca25dd,0,0,0,1,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-core-java/swim.deflate/src/test/java/swim/deflate/InflateSpec.java: [Extract Method(2), Remove Variable Modifier(2), Add Parameter(1), Move Method(1)]"
swim.actor.ActorSpace,openMetaMesh,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.fabric.FabricCell,debug,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,2.0,2.0,9.0,9.0,3.0,2.0,2.0,2.0,3,swim-system-java/swim-mesh-java/swim.fabric/src/main/java/swim/fabric/FabricCell.java: [Extract Superclass(1)]
swim.actor.ActorSpace,openMetaPart,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.http.HttpLaneModel,didRespond,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpLaneModel.java: [Change Parameter Type(16), Extract Subclass(9), Move And Rename Class(4), Change Attribute Type(4), Change Method Access Modifier(4), Push Down Method(2)]"
swim.runtime.warp.WarpDownlinkModel,pullUpSync,53 -> 347,3bc69239d6ae8051df994cae92636687f8ca560a -> ad31656e50aee9ddbff04b9c8602d267e392b103,0,0,0,1628,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpDownlinkModel.java: [Extract Class(20), Move Method(20), Add Method Annotation(16), Change Parameter Type(10), Change Method Access Modifier(9), Move And Rename Class(5), Add Method Modifier(2), Remove Method Modifier(2), Extract Superclass(1)]"
swim.store.StoreProxy,listData,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-java/swim-core-java/swim.store/src/main/java/swim/store/StoreProxy.java: [Remove Parameter(4), Move Method(4)]"
swim.runtime.router.PartTable,schedule,53 -> 287,3bc69239d6ae8051df994cae92636687f8ca560a -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHttpUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Change Variable Type(20), Change Parameter Type(8), Change Attribute Type(4)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableWarpUplink.java: [Extract Class(3), Move Method(2)]"
swim.runtime.DownlinkView,isRemote,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.runtime.HttpProxy,setLinkContext,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.warp.WarpDownlinkModem,openDown,53 -> 278,3bc69239d6ae8051df994cae92636687f8ca560a -> ef375d4030431af5bba1d116707e3a790ebcbbad,0,0,0,10,3.0,1.0,7.0,7.0,3.0,3.0,3.0,3.0,3,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpDownlinkModem.java: [Extract Class(56), Move Method(34), Move Attribute(17)]"
swim.runtime.AbstractDownlinkBinding,unwrapLink,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,8.0,8.0,4.0,4.0,2.0,2.0,4,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.HttpProxy,infoUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.warp.WarpDownlinkModel,pullUpLink,53 -> 347,3bc69239d6ae8051df994cae92636687f8ca560a -> ad31656e50aee9ddbff04b9c8602d267e392b103,0,0,0,1628,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpDownlinkModel.java: [Extract Class(20), Move Method(20), Add Method Annotation(16), Change Parameter Type(10), Change Method Access Modifier(9), Move And Rename Class(5), Add Method Modifier(2), Remove Method Modifier(2), Extract Superclass(1)]"
swim.uri.UriAuthority,password,154 -> 227,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 34009b4ef370e46fe3bf0379f0f457e68b7460dd,2,2,0,2318,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,swim-system-java/swim-core-java/swim.uri/src/main/java/swim/uri/UriAuthority.java: [Extract Superclass(2)]
swim.runtime.AbstractDownlinkBinding,localCertificates,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.actor.ActorSpace,createEdge,149 -> 172,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 1929dc5432dcd4eeb7d86b61a8674d5fed01b769,0,0,0,81,4.0,3.0,8.0,8.0,3.0,3.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.actor.ActorSpace,seedHost,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,6.0,5.0,25.0,25.0,12.0,12.0,7.0,7.0,12,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.router.PartTableHost,didDisconnect,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.HostTableNode,partKey,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Parameterize Attribute(12), Add Parameter(9), Change Parameter Type(8), Rename Parameter(8), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.HostTableNode,edgeName,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Parameterize Attribute(12), Add Parameter(9), Change Parameter Type(8), Rename Parameter(8), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.HttpProxy,remoteCertificatesUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.http.HttpLaneModel,willRequest,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpLaneModel.java: [Change Parameter Type(16), Extract Subclass(9), Move And Rename Class(4), Change Attribute Type(4), Change Method Access Modifier(4), Push Down Method(2)]"
swim.runtime.HttpProxy,isConnectedDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.AbstractUplinkContext,remoteAddress,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.actor.ActorSpace,getNodeDef,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,4.0,3.0,7.0,7.0,3.0,3.0,2.0,2.0,3,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.warp.WarpUplinkModem,rate,53 -> 278,3bc69239d6ae8051df994cae92636687f8ca560a -> ef375d4030431af5bba1d116707e3a790ebcbbad,0,0,0,10,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpUplinkModem.java: [Change Return Type(26), Change Parameter Type(24), Change Attribute Type(4), Rename Parameter(4), Move And Rename Class(3), Rename Package(3), Change Method Access Modifier(2), Add Method Annotation(2), Extract Superclass(1), Extract Interface(1)]"
swim.runtime.HttpProxy,cipherSuiteUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.HttpProxy,didFail,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.AbstractUplinkContext,localAddress,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.lane.ValueLaneModel,set,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,6.0,5.0,16.0,16.0,6.0,6.0,4.0,4.0,6,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/ValueLaneModel.java: [Change Method Access Modifier(6), Change Parameter Type(4), Remove Parameter(3), Rename Method(2), Extract Superclass(2)]"
swim.runtime.lane.JoinMapLaneModel,clear,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/JoinMapLaneModel.java: [Change Method Access Modifier(22), Remove Parameter(9), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.http.header.SetCookieHeader,setPath,530 -> 575,fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3 -> 9a98c0fd5aceb2abc7f05caba6f141ce6195ec25,0,0,0,6,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,3,"swim-java/swim-runtime/swim-core/swim.http/src/main/java/swim/http/header/SetCookieHeader.java: [Change Return Type(8), Split Parameter(5), Move Method(5), Change Parameter Type(4), Rename Parameter(4), Split Attribute(3), Move Attribute(1)]"
swim.runtime.AbstractDownlinkBinding,isSecure,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.actor.ActorSpace,openMetaNode,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.http.HttpLaneModel,didRequest,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpLaneModel.java: [Change Parameter Type(16), Extract Subclass(9), Move And Rename Class(4), Change Attribute Type(4), Change Method Access Modifier(4), Push Down Method(2)]"
swim.runtime.AbstractDownlinkBinding,remoteAddress,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.actor.ActorSpace,getHostDef,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,4.0,3.0,7.0,7.0,3.0,3.0,2.0,2.0,3,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.actor.ActorSpace,injectNode,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.lane.ListLaneModel,sendDown,53 -> 290,3bc69239d6ae8051df994cae92636687f8ca560a -> 0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9,0,0,0,14,7.0,6.0,20.0,20.0,8.0,8.0,5.0,5.0,8,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/ListLaneModel.java: [Change Method Access Modifier(36), Remove Parameter(18), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
