Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
net.hasor.rsf.center.server.manager.ServiceManager,filterProviderList,335 -> 439,dee4b37e35a1659498762f008b6091afeb5dbeba -> a9cc8dffee781c3b810e1071571a4f13e43c6cfc,"['https://github.com/zycgit/rsf/commit/dee4b37e35a1659498762f008b6091afeb5dbeba', 'https://github.com/zycgit/rsf/commit/a9cc8dffee781c3b810e1071571a4f13e43c6cfc']",0,0,0,51,5.0,4.0,23.0,23.0,17.0,17.0,8.0,8.0,17,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/manager/ServiceManager.java: [Extract Method(92), Rename Variable(8), Rename Parameter(8), Parameterize Variable(4)]"
net.hasor.rsf.rpc.caller.RsfRequestManager,putResponse,400 -> 436,ac18b99658122253d2337bfe1b9629e4310bd7df -> 31b54025e10fd95914cbf4b0e541b7f5b35fa08d,"['https://github.com/zycgit/rsf/commit/8392d8ea67fd2b67fe6f371432294150c6fda2ed', 'https://github.com/zycgit/rsf/commit/c659e90482881f586f59c1e5c0d0694987f981af', 'https://github.com/zycgit/rsf/commit/68ed2ee1bcf77197faf2e666a861ce7ea085ff13', 'https://github.com/zycgit/rsf/commit/cbe617aa9243f7b5a6894e78e1c6fb8425239ca5', 'https://github.com/zycgit/rsf/commit/b0e9ce6533a63d3de46a83e0f19be6751c6588df', 'https://github.com/zycgit/rsf/commit/124edf414aa2c8d63fa228ce10969b1ea985604c', 'https://github.com/zycgit/rsf/commit/725219be2796573ffd1bdf385429a1ac9c6d316c', 'https://github.com/zycgit/rsf/commit/7031fd911061c3eb593e9c6957ca86fb37bcea44', 'https://github.com/zycgit/rsf/commit/742c4a62364689cce32010700c001c5a4516962e', 'https://github.com/zycgit/rsf/commit/8cb6264822c211c97b97164182c37837cda037d0', 'https://github.com/zycgit/rsf/commit/ac18b99658122253d2337bfe1b9629e4310bd7df', 'https://github.com/zycgit/rsf/commit/31b54025e10fd95914cbf4b0e541b7f5b35fa08d']",0,0,0,208,14.0,12.0,72.0,72.0,34.0,34.0,13.0,13.0,15,"rsf-core/src/main/java/net/hasor/rsf/rpc/caller/RsfRequestManager.java: [Change Variable Type(4), Localize Parameter(4), Change Return Type(4), Remove Parameter(3), Move Method(2)]"
net.hasor.rsf.address.AddressPool,updateDefaultFlowControl,129 -> 203,3079886862de8b36452e0b738c17215f0b6b2de7 -> e1fd418a81c7502ea0ab931dc048855fcda7b0cd,"['https://github.com/zycgit/rsf/commit/e7c898492180705b33cd9f99a283da2786ab6b3c', 'https://github.com/zycgit/rsf/commit/3079886862de8b36452e0b738c17215f0b6b2de7', 'https://github.com/zycgit/rsf/commit/e1fd418a81c7502ea0ab931dc048855fcda7b0cd', 'https://github.com/zycgit/rsf/commit/659534cea0ce0e2af7d86fd069db15e2238d1374']",192,149,43,11,2.0,2.0,10.0,9.0,4.0,3.0,2.0,2.0,4,"rsf-core/src/main/java/net/hasor/rsf/address/AddressPool.java: [Change Variable Type(28), Change Return Type(12), Remove Thrown Exception Type(6), Add Attribute Modifier(4), Change Attribute Type(4), Rename Variable(4), Inline Variable(3), Change Method Access Modifier(1), Move Method(1)]"
net.hasor.rsf.center.server.push.PushQueue,onEvent,303 -> 315,91cb0192ce8173dab52f62ad104eaa78b5430b2e -> 42bdb38099344a4c0bf371169b8956f3689f25e6,"['https://github.com/zycgit/rsf/commit/ee2ac782bfccb0d325dd4d8a3ad9df828e24c395', 'https://github.com/zycgit/rsf/commit/3d9da927eeb3f8b4788fa1e3feb31054cf6fa473', 'https://github.com/zycgit/rsf/commit/112b53666de263822fcf9a3717682895aed32d2a', 'https://github.com/zycgit/rsf/commit/91cb0192ce8173dab52f62ad104eaa78b5430b2e', 'https://github.com/zycgit/rsf/commit/42bdb38099344a4c0bf371169b8956f3689f25e6']",0,0,0,19,2.0,1.0,15.0,15.0,8.0,8.0,4.0,4.0,7,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/push/PushQueue.java: [Extract Method(10), Change Attribute Type(6), Change Variable Type(4), Add Thrown Exception Type(3)]"
net.hasor.rsf.rpc.client.RsfClientWrappe,getRemote,28 -> 141,e640dcd9f2a240c956bc21e2d688b76991aecb4e -> 8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa,"['https://github.com/zycgit/rsf/commit/e640dcd9f2a240c956bc21e2d688b76991aecb4e', 'https://github.com/zycgit/rsf/commit/8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa', 'https://github.com/zycgit/rsf/commit/aa35c75dfe7ff112e3cadab418819b22d6cab6a2']",0,0,0,24,4.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2,"rsf-core/src/main/java/net/hasor/rsf/rpc/client/RsfClientWrappe.java: [Add Method Annotation(48), Move Method(27), Change Variable Type(10), Move Attribute(3), Remove Parameter Modifier(2), Add Attribute Modifier(2), Add Parameter Modifier(2), Move Class(1), Merge Class(1), Remove Attribute Modifier(1), Move And Rename Method(1)]"
net.hasor.rsf.bootstrap.RsfBootstrap,sync,40 -> 121,947d29396d98853359fa15bf91dd5a66496039bb -> 9ccbcdbd5ab5a31cb354dc358a114b670db3a079,"['https://github.com/zycgit/rsf/commit/0a5f0f50d010ab4f5404fb9e27e15a346f080827', 'https://github.com/zycgit/rsf/commit/7ea240ea00584a085a0928e17b1d149a32fe645b', 'https://github.com/zycgit/rsf/commit/bd956bf7ce61c5880ec6700275fbd0f2177463ba', 'https://github.com/zycgit/rsf/commit/3e58c08891a219d1ab95cb450892891e9021add8', 'https://github.com/zycgit/rsf/commit/468e6add8effe3e1e3aecbe7a67b891d9ed0facf', 'https://github.com/zycgit/rsf/commit/d80baac1baa55f9adc78178fdb2a265be3d544d2', 'https://github.com/zycgit/rsf/commit/e6573828eaf0bc826d47ec1b610807902684e04b', 'https://github.com/zycgit/rsf/commit/a7707d244d36cb9cbe611eb320a6c2b7ad3eb499', 'https://github.com/zycgit/rsf/commit/ad0dfee962e30b75173622b83659256ed0c0c6f4', 'https://github.com/zycgit/rsf/commit/af4b9799b8426dfd0c281ed9aa1c7aaa25e94b79', 'https://github.com/zycgit/rsf/commit/5884af71cc89a16e717a863f0e49e619084f90c9', 'https://github.com/zycgit/rsf/commit/ea72c64f0717a19a2e7204f6a3cf7dbb8b7673f0', 'https://github.com/zycgit/rsf/commit/947d29396d98853359fa15bf91dd5a66496039bb', 'https://github.com/zycgit/rsf/commit/9ccbcdbd5ab5a31cb354dc358a114b670db3a079']",0,0,0,13,21.0,2.0,71.0,8.0,20.0,3.0,8.0,2.0,16,"rsf-core/src/main/java/net/hasor/rsf/bootstrap/RsfBootstrap.java: [Parameterize Variable(2), Change Method Access Modifier(1), Add Method Modifier(1), Move Method(1)]"
test.net.hasor.rsf._04_protocol.TransformTest,read,134 -> 135,03f9fa2db92226b64f9b41efd9d1df969e17af8a -> 0c99e33cf867439a42cb7ea57b8b0f48b2aeb722,"['https://github.com/zycgit/rsf/commit/03f9fa2db92226b64f9b41efd9d1df969e17af8a', 'https://github.com/zycgit/rsf/commit/0c99e33cf867439a42cb7ea57b8b0f48b2aeb722']",6,3,3,10,5.0,4.0,8.0,6.0,3.0,3.0,1.0,1.0,3,"rsf-core/src/test/java/test/net/hasor/rsf/_04_protocol/TransformTest.java: [Extract Method(9), Rename Variable(2), Add Method Annotation(2), Change Thrown Exception Type(2), Rename Class(1)]"
net.hasor.rsf.center.core.zktmp.ZkTmpService,serviceInfo,209 -> 211,982745c406ec3a3ab24f11daf21986fc6ce1218c -> 5df98a0761fc88e74ba04f341ddeda397b82bd17,"['https://github.com/zycgit/rsf/commit/982745c406ec3a3ab24f11daf21986fc6ce1218c', 'https://github.com/zycgit/rsf/commit/5df98a0761fc88e74ba04f341ddeda397b82bd17']",0,0,0,8,2.0,3.0,12.0,12.0,6.0,5.0,1.0,1.0,6,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/core/zktmp/ZkTmpService.java: [Extract Class(3), Move Method(1), Move Attribute(1), Change Method Access Modifier(1), Move And Rename Method(1)]"
net.hasor.rsf.rpc.client.RsfClientWrappe,getRemoteByName,28 -> 141,e640dcd9f2a240c956bc21e2d688b76991aecb4e -> 8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa,"['https://github.com/zycgit/rsf/commit/e640dcd9f2a240c956bc21e2d688b76991aecb4e', 'https://github.com/zycgit/rsf/commit/8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa']",0,0,0,24,4.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0,3,"rsf-core/src/main/java/net/hasor/rsf/rpc/client/RsfClientWrappe.java: [Add Method Annotation(48), Move Method(27), Change Variable Type(10), Move Attribute(3), Remove Parameter Modifier(2), Add Attribute Modifier(2), Add Parameter Modifier(2), Move Class(1), Merge Class(1), Remove Attribute Modifier(1), Move And Rename Method(1)]"
net.hasor.rsf.center.core.zookeeper.node.ZooKeeperNode_Slave,process,188 -> 190,24a1e5521d2043a947c9e74e039b0eefc9082c3a -> 143af4e5fdf5ae22cf81832245c12085d00d052f,"['https://github.com/zycgit/rsf/commit/259c39b5b495c1429c365f312fc4f2d6c9f229fa', 'https://github.com/zycgit/rsf/commit/b257a10b283b0ddcba7bc57dd9b7a551c5fb7491', 'https://github.com/zycgit/rsf/commit/d4c95c18997a41c5f5544a7fcee47e1e3dc292fe', 'https://github.com/zycgit/rsf/commit/24a1e5521d2043a947c9e74e039b0eefc9082c3a', 'https://github.com/zycgit/rsf/commit/143af4e5fdf5ae22cf81832245c12085d00d052f']",34,12,22,15,2.0,1.0,8.0,6.0,3.0,5.0,3.0,2.0,2,"rsf-center/src/main/java/net/hasor/rsf/center/core/zookeeper/node/ZooKeeperNode_Slave.java: [Rename Attribute(2), Change Attribute Type(2), Change Parameter Type(2), Add Method Annotation(2), Move Method(1)]"
net.hasor.rsf.center.server.manager.ServiceManager,filterConsumerList,332 -> 439,ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7 -> a9cc8dffee781c3b810e1071571a4f13e43c6cfc,"['https://github.com/zycgit/rsf/commit/ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7', 'https://github.com/zycgit/rsf/commit/a9cc8dffee781c3b810e1071571a4f13e43c6cfc']",0,0,0,51,5.0,4.0,23.0,23.0,17.0,17.0,8.0,8.0,17,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/manager/ServiceManager.java: [Extract Method(51), Change Variable Type(8), Rename Parameter(8), Change Method Access Modifier(6), Extract Variable(5), Rename Variable(4), Change Return Type(4), Add Parameter(3), Extract Class(3), Rename Attribute(2), Change Attribute Type(2), Move Attribute(1)]"
test.net.hasor.rsf._06_caller.CallerTest,callerTest,167 -> 168,97f5c798d347071d256c6229492cfd91fb558fea -> f205765627333f5e025f899b53d9c0776222f4ce,"['https://github.com/zycgit/rsf/commit/c659e90482881f586f59c1e5c0d0694987f981af', 'https://github.com/zycgit/rsf/commit/68ed2ee1bcf77197faf2e666a861ce7ea085ff13', 'https://github.com/zycgit/rsf/commit/abc05e5243c33e1593769eef5923324cda589bec', 'https://github.com/zycgit/rsf/commit/cbe617aa9243f7b5a6894e78e1c6fb8425239ca5', 'https://github.com/zycgit/rsf/commit/97f5c798d347071d256c6229492cfd91fb558fea', 'https://github.com/zycgit/rsf/commit/f205765627333f5e025f899b53d9c0776222f4ce']",7,3,4,25,23.0,20.0,43.0,42.0,8.0,10.0,3.0,3.0,11,"rsf-core/src/test/java/test/net/hasor/rsf/_06_caller/CallerTest.java: [Extract Method(27), Remove Parameter Modifier(8), Remove Variable Modifier(4), Remove Method Annotation(3), Change Method Access Modifier(2)]"
net.hasor.rsf.protocol.hprose.HproseHttpCoder,channelRead,483 -> 484,f81c9d320928cbf3750289c75cac9c624f7378a3 -> 18857223d30cffa0b640ab3919e18b5e713744bc,"['https://github.com/zycgit/rsf/commit/e12fbe73013b9ed2f259919e50040158fcda0cd7', 'https://github.com/zycgit/rsf/commit/1d44d1490a3989fc4e322921636a1b6370522991', 'https://github.com/zycgit/rsf/commit/7b68afe88afc94ddfab8ee3ebc3994a61eef31b9', 'https://github.com/zycgit/rsf/commit/f81c9d320928cbf3750289c75cac9c624f7378a3', 'https://github.com/zycgit/rsf/commit/18857223d30cffa0b640ab3919e18b5e713744bc', 'https://github.com/zycgit/rsf/commit/a64866796d93328e28d31337b5ec2a8f10ad0ba5', 'https://github.com/zycgit/rsf/commit/30be51ee58545cd6c3904f0614ff97852b50e641']",87,54,33,2,13.0,13.0,52.0,36.0,29.0,14.0,12.0,9.0,3,"src/main/java/net/hasor/rsf/protocol/hprose/HproseHttpCoder.java: [Extract Method(12), Extract Variable(5)]"
test.net.hasor.rsf._06_caller.CallerTest,callerTest,153 -> 167,cbe617aa9243f7b5a6894e78e1c6fb8425239ca5 -> 97f5c798d347071d256c6229492cfd91fb558fea,"['https://github.com/zycgit/rsf/commit/c659e90482881f586f59c1e5c0d0694987f981af', 'https://github.com/zycgit/rsf/commit/68ed2ee1bcf77197faf2e666a861ce7ea085ff13', 'https://github.com/zycgit/rsf/commit/abc05e5243c33e1593769eef5923324cda589bec', 'https://github.com/zycgit/rsf/commit/cbe617aa9243f7b5a6894e78e1c6fb8425239ca5', 'https://github.com/zycgit/rsf/commit/97f5c798d347071d256c6229492cfd91fb558fea', 'https://github.com/zycgit/rsf/commit/f205765627333f5e025f899b53d9c0776222f4ce']",29,10,19,24,17.0,23.0,53.0,43.0,10.0,8.0,3.0,3.0,11,"rsf-core/src/test/java/test/net/hasor/rsf/_06_caller/CallerTest.java: [Extract Method(27), Remove Parameter Modifier(8), Remove Variable Modifier(4), Remove Method Annotation(3), Change Method Access Modifier(2)]"
net.hasor.rsf.center.client.RsfCenterBeatManager,offline,229 -> 231,4b85b80b9366274ec6f21d2a09df2fe0e113f44a -> ee2ac782bfccb0d325dd4d8a3ad9df828e24c395,"['https://github.com/zycgit/rsf/commit/a95bf242eb5f1a63919e8bd72e5879c9b255ddfd', 'https://github.com/zycgit/rsf/commit/4b85b80b9366274ec6f21d2a09df2fe0e113f44a', 'https://github.com/zycgit/rsf/commit/ee2ac782bfccb0d325dd4d8a3ad9df828e24c395']",0,0,0,33,2.0,2.0,11.0,8.0,3.0,2.0,4.0,3.0,4,"rsf-core/src/main/java/net/hasor/rsf/center/client/RsfCenterBeatManager.java: [Extract Method(44), Rename Attribute(2)]"
net.hasor.rsf.center.core.startup.StartAppModule,loadController,97 -> 100,fd75a186828f17d65c620b9a1c633710390146a0 -> 07bf468daef4991d022e3697312f699ac01eace6,"['https://github.com/zycgit/rsf/commit/a1b87bfd3d6eaa64a290ff1872a8a3ae35fd45ad', 'https://github.com/zycgit/rsf/commit/ae1a6916e4b117417c553a29c26fa6c3af10e6f2', 'https://github.com/zycgit/rsf/commit/82871b17a364dbb108e3e40ccb290faa0689d4ba', 'https://github.com/zycgit/rsf/commit/649ba9c7bd10ff98ce5050deddac3ed33367e05e', 'https://github.com/zycgit/rsf/commit/e745fd4901b9ed1997df07cc2f3180151c32a83e', 'https://github.com/zycgit/rsf/commit/b133b80f226ef087057de9b7bdf5269cac53a596', 'https://github.com/zycgit/rsf/commit/fd75a186828f17d65c620b9a1c633710390146a0', 'https://github.com/zycgit/rsf/commit/07bf468daef4991d022e3697312f699ac01eace6']",23,8,15,13,11.0,9.0,14.0,11.0,7.0,8.0,1.0,1.0,15,"rsf-center/src/main/java/net/hasor/rsf/center/core/startup/StartAppModule.java: [Remove Method Annotation(3), Move Method(2)]"
net.hasor.rsf.rpc.caller.RsfRequestManager,sendRequest,402 -> 439,97e0ccbf378b92ac3660fa73a3d084551b3d5e25 -> a9cc8dffee781c3b810e1071571a4f13e43c6cfc,"['https://github.com/zycgit/rsf/commit/e1cf93eefee13b964d04d6df52240e0a484e598b', 'https://github.com/zycgit/rsf/commit/8392d8ea67fd2b67fe6f371432294150c6fda2ed', 'https://github.com/zycgit/rsf/commit/c659e90482881f586f59c1e5c0d0694987f981af', 'https://github.com/zycgit/rsf/commit/97f5c798d347071d256c6229492cfd91fb558fea', 'https://github.com/zycgit/rsf/commit/2075a6723cd7c8134154c557afad58e02e52f4a1', 'https://github.com/zycgit/rsf/commit/7031fd911061c3eb593e9c6957ca86fb37bcea44', 'https://github.com/zycgit/rsf/commit/987cf20c6dd0500bec7d563a790fc79bef499702', 'https://github.com/zycgit/rsf/commit/ac18b99658122253d2337bfe1b9629e4310bd7df', 'https://github.com/zycgit/rsf/commit/97e0ccbf378b92ac3660fa73a3d084551b3d5e25', 'https://github.com/zycgit/rsf/commit/a9cc8dffee781c3b810e1071571a4f13e43c6cfc', 'https://github.com/zycgit/rsf/commit/517295d5b2a7874f37cf7c1ae5968abc1114be93', 'https://github.com/zycgit/rsf/commit/84a6f1e4f41f43f32564409a32aa23c2d6e4c5f2']",0,0,0,51,18.0,15.0,49.0,49.0,34.0,34.0,8.0,8.0,22,"rsf-core/src/main/java/net/hasor/rsf/rpc/caller/RsfRequestManager.java: [Change Variable Type(4), Localize Parameter(4), Change Return Type(4), Remove Parameter(3), Move Method(2)]"
net.hasor.rsf.RsfModule,loadModule,422 -> 424,c608431825ae5283f140022d5856aaca8d5b2664 -> 60ba7fa45be94e69027c94e553de81f4ef2e367e,"['https://github.com/zycgit/rsf/commit/3e66e8509b89ed9f4e279edcba8816ae1cae9977', 'https://github.com/zycgit/rsf/commit/196e6e0a9e05f6f204a64af630976075ff31075f', 'https://github.com/zycgit/rsf/commit/c608431825ae5283f140022d5856aaca8d5b2664', 'https://github.com/zycgit/rsf/commit/60ba7fa45be94e69027c94e553de81f4ef2e367e', 'https://github.com/zycgit/rsf/commit/a71ef7056986b4c6e66eeb0311208c45f6a71c5d']",22,3,19,3,4.0,3.0,12.0,5.0,5.0,1.0,3.0,2.0,3,"src/main/java/net/hasor/rsf/RsfModule.java: [Remove Method Modifier(2), Move Method(1)]"
net.hasor.rsf.center.server.launcher.MainLauncher,main,263 -> 269,cf22a124184e17d7ff7293146381331198dd0f15 -> 2f2f36540628bab5247f7afbb8b647e1dc4b920e,"['https://github.com/zycgit/rsf/commit/04aa396fcc83b1e7126c99b01f20458e4fe6c7b1', 'https://github.com/zycgit/rsf/commit/d3b888ec78ef835eed4d11482ea0b2c0158e6a61', 'https://github.com/zycgit/rsf/commit/1c98916ec151d9ca8289253e8890b3e7f11c664a', 'https://github.com/zycgit/rsf/commit/40c5699ec6aac2a8f46b4729f22e6016118ad65f', 'https://github.com/zycgit/rsf/commit/423fe76c5b79dae944547abb68da95ce2baf822b', 'https://github.com/zycgit/rsf/commit/cf22a124184e17d7ff7293146381331198dd0f15', 'https://github.com/zycgit/rsf/commit/2f2f36540628bab5247f7afbb8b647e1dc4b920e', 'https://github.com/zycgit/rsf/commit/ee394da9a7ed8edefa995592177fc927f77996b1']",51,32,19,10,2.0,2.0,23.0,12.0,10.0,4.0,6.0,4.0,4,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/launcher/MainLauncher.java: [Extract Method(11), Change Thrown Exception Type(5), Add Variable Modifier(4)]"
net.hasor.rsf.rpc.objects.socket.RsfBaseFormSocket,getOptionKeys,23 -> 133,a7707d244d36cb9cbe611eb320a6c2b7ad3eb499 -> c62e1e2ca6553e405d7ef952af975be036fa4dc1,"['https://github.com/zycgit/rsf/commit/a7707d244d36cb9cbe611eb320a6c2b7ad3eb499', 'https://github.com/zycgit/rsf/commit/c62e1e2ca6553e405d7ef952af975be036fa4dc1']",2,1,1,31,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"rsf-core/src/main/java/net/hasor/rsf/rpc/objects/socket/RsfBaseFormSocket.java: [Move Method(14), Extract Class(10), Remove Method Annotation(4)]"
net.hasor.rsf.rpc.context.AbstractRsfContext,getProvider,26 -> 141,ad0dfee962e30b75173622b83659256ed0c0c6f4 -> 8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa,"['https://github.com/zycgit/rsf/commit/ad0dfee962e30b75173622b83659256ed0c0c6f4', 'https://github.com/zycgit/rsf/commit/8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa']",0,0,0,24,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"rsf-core/src/main/java/net/hasor/rsf/rpc/context/AbstractRsfContext.java: [Extract And Move Method(14), Pull Up Method(7), Remove Attribute Modifier(5), Pull Up Attribute(5)]"
net.hasor.rsf.address.AddressPool,updateRoute,276 -> 303,659534cea0ce0e2af7d86fd069db15e2238d1374 -> 91cb0192ce8173dab52f62ad104eaa78b5430b2e,"['https://github.com/zycgit/rsf/commit/e7c898492180705b33cd9f99a283da2786ab6b3c', 'https://github.com/zycgit/rsf/commit/3079886862de8b36452e0b738c17215f0b6b2de7', 'https://github.com/zycgit/rsf/commit/e1fd418a81c7502ea0ab931dc048855fcda7b0cd', 'https://github.com/zycgit/rsf/commit/659534cea0ce0e2af7d86fd069db15e2238d1374', 'https://github.com/zycgit/rsf/commit/91cb0192ce8173dab52f62ad104eaa78b5430b2e']",575,125,450,37,4.0,3.0,17.0,11.0,6.0,5.0,3.0,2.0,8,"rsf-core/src/main/java/net/hasor/rsf/address/AddressPool.java: [Change Variable Type(28), Change Return Type(12), Remove Thrown Exception Type(6), Add Attribute Modifier(4), Change Attribute Type(4), Rename Variable(4), Inline Variable(3), Change Method Access Modifier(1), Move Method(1)]"
net.hasor.rsf.rpc.objects.socket.RsfBaseFormSocket,getOption,23 -> 133,a7707d244d36cb9cbe611eb320a6c2b7ad3eb499 -> c62e1e2ca6553e405d7ef952af975be036fa4dc1,"['https://github.com/zycgit/rsf/commit/a7707d244d36cb9cbe611eb320a6c2b7ad3eb499', 'https://github.com/zycgit/rsf/commit/c62e1e2ca6553e405d7ef952af975be036fa4dc1']",2,1,1,31,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"rsf-core/src/main/java/net/hasor/rsf/rpc/objects/socket/RsfBaseFormSocket.java: [Move Method(14), Extract Class(10), Remove Method Annotation(4)]"
net.hasor.rsf.rpc.net.RsfNetManager,connSocket,160 -> 163,6718746e2a2a2c914fc063cdf731ff7fa0dbf90f -> 757716f0baf403c212739e514876595d23913da3,"['https://github.com/zycgit/rsf/commit/edbe75bdfcc74c3bf7c47da753b6542c174ac0c7', 'https://github.com/zycgit/rsf/commit/abc05e5243c33e1593769eef5923324cda589bec', 'https://github.com/zycgit/rsf/commit/6718746e2a2a2c914fc063cdf731ff7fa0dbf90f', 'https://github.com/zycgit/rsf/commit/757716f0baf403c212739e514876595d23913da3', 'https://github.com/zycgit/rsf/commit/0f99ecaaf55ec77a94c245aa21f3a617661e98c1', 'https://github.com/zycgit/rsf/commit/0810a8d6a92c60e2acffc9dca0fd1153de1b159b', 'https://github.com/zycgit/rsf/commit/d3744e188714a7e7ee603ab3299a7d05fe19c9ec', 'https://github.com/zycgit/rsf/commit/366f1b592da396218c971ed597821bffe0976ab0']",194,120,74,2,6.0,8.0,23.0,11.0,14.0,9.0,3.0,1.0,14,"rsf-core/src/main/java/net/hasor/rsf/rpc/net/RsfNetManager.java: [Rename Parameter(8), Remove Parameter Modifier(4), Pull Up Method(3), Rename Method(2), Change Method Access Modifier(2), Rename Attribute(2)]"
net.hasor.rsf.rpc.caller.remote.InvokerProcessing,run,173 -> 301,a266e6cc4aa026282a3a4b53c6963a2e126db924 -> 7031fd911061c3eb593e9c6957ca86fb37bcea44,"['https://github.com/zycgit/rsf/commit/a266e6cc4aa026282a3a4b53c6963a2e126db924', 'https://github.com/zycgit/rsf/commit/7031fd911061c3eb593e9c6957ca86fb37bcea44', 'https://github.com/zycgit/rsf/commit/929445754d33cb07a34fa664d4ce8950b443b872', 'https://github.com/zycgit/rsf/commit/31b54025e10fd95914cbf4b0e541b7f5b35fa08d', 'https://github.com/zycgit/rsf/commit/517295d5b2a7874f37cf7c1ae5968abc1114be93', 'https://github.com/zycgit/rsf/commit/19fa840e7c51bdd419968d30cac55fe07893955e', 'https://github.com/zycgit/rsf/commit/6c4753d344753075206481ea8afd39d496855af2', 'https://github.com/zycgit/rsf/commit/a64866796d93328e28d31337b5ec2a8f10ad0ba5', 'https://github.com/zycgit/rsf/commit/a948f292cab247559e6019f49f3f2d9336d0b023', 'https://github.com/zycgit/rsf/commit/30be51ee58545cd6c3904f0614ff97852b50e641']",40,19,21,58,20.0,20.0,90.0,89.0,36.0,35.0,9.0,9.0,36,"rsf-core/src/main/java/net/hasor/rsf/rpc/caller/remote/InvokerProcessing.java: [Change Variable Type(26), Rename Variable(26), Pull Up Method(3), Pull Up Attribute(3), Extract Superclass(1)]"
net.hasor.rsf.container.RsfBindBuilder,getAddressPool,140 -> 304,d264caabe0f9f69a62cec322875767125e17791e -> a9f5ff70816cae24280e90e9124d78670b09b990,"['https://github.com/zycgit/rsf/commit/d264caabe0f9f69a62cec322875767125e17791e', 'https://github.com/zycgit/rsf/commit/a9f5ff70816cae24280e90e9124d78670b09b990']",9,4,5,25,3.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2,"rsf-core/src/main/java/net/hasor/rsf/container/RsfBindBuilder.java: [Extract Method(18), Change Variable Type(4), Add Parameter(3), Change Class Access Modifier(2)]"
net.hasor.rsf.utils.ProtocolUtils,buildResponseInfo,444 -> 510,84a6f1e4f41f43f32564409a32aa23c2d6e4c5f2 -> 30be51ee58545cd6c3904f0614ff97852b50e641,"['https://github.com/zycgit/rsf/commit/84a6f1e4f41f43f32564409a32aa23c2d6e4c5f2', 'https://github.com/zycgit/rsf/commit/30be51ee58545cd6c3904f0614ff97852b50e641']",0,0,0,15,6.0,5.0,12.0,12.0,11.0,11.0,1.0,1.0,11,"src/main/java/net/hasor/rsf/utils/ProtocolUtils.java: [Add Parameter(6), Remove Method Annotation(3), Add Method Modifier(3), Move Method(3)]"
net.hasor.rsf.center.server.manager.EnvironmentConfig,getProviderExpireTime,332 -> 492,ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7 -> a64866796d93328e28d31337b5ec2a8f10ad0ba5,"['https://github.com/zycgit/rsf/commit/ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7', 'https://github.com/zycgit/rsf/commit/a64866796d93328e28d31337b5ec2a8f10ad0ba5', 'https://github.com/zycgit/rsf/commit/a948f292cab247559e6019f49f3f2d9336d0b023']",0,0,0,1360,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/manager/EnvironmentConfig.java: [Extract Class(2), Move Attribute(1)]"
net.hasor.rsf.address.DiskCacheAddressPool,doWork,304 -> 443,a9f5ff70816cae24280e90e9124d78670b09b990 -> 517295d5b2a7874f37cf7c1ae5968abc1114be93,"['https://github.com/zycgit/rsf/commit/a9f5ff70816cae24280e90e9124d78670b09b990', 'https://github.com/zycgit/rsf/commit/517295d5b2a7874f37cf7c1ae5968abc1114be93', 'https://github.com/zycgit/rsf/commit/a64866796d93328e28d31337b5ec2a8f10ad0ba5']",0,0,0,70,4.0,3.0,31.0,31.0,14.0,14.0,7.0,7.0,14,"rsf-core/src/main/java/net/hasor/rsf/address/DiskCacheAddressPool.java: [Change Method Access Modifier(5), Add Thrown Exception Type(4), Rename Method(2), Rename Class(1), Remove Parameter(1), Move Method(1), Move And Rename Method(1)]"
